meioX,meioY
1737,328
1917,837
1831,405
4277,130
508,694
3665,858
2782,805
67,256
3842,170
3231,859
3233,705
329,767
773,490
3667,789
2260,621
427,188
2435,518
2610,264
1827,598
680,274
3582,318
1736,396
4798,68
1029,28
2784,41
4801,546
781,876
2343,813
1036,614
4882,395
4192,278
2780,294
2088,843
2090,416
2093,565
3047,798
2702,503
2435,714
509,236
3316,163
683,774
3928,580
773,68
861,567
3407,23
2174,510
2698,612
1033,146
2345,337
1650,310
5051,319
4622,556
3228,583
4363,477
4540,121
5398,314
5311,508
3847,526
598,257
154,881
5572,590
5489,153
3130,790
3405,726
5145,502
5492,533
1032,188
328,177
2178,256
4365,774
685,108
69,890
1738,178
777,565
509,312
4196,29
2435,153
3318,497
4621,63
2006,568
3408,555
2874,274
947,684
2520,459
3317,66
1648,124
150,242
683,387
5229,221
1734,424
1918,761
3754,201
773,306
509,664
508,379
945,109
3584,624
681,27
4619,628
5050,684
416,842
4713,466
5401,781
858,539
947,588
3584,171
2785,510
2780,190
1833,186
4195,216
1557,234
4710,532
1215,738
2524,258
3229,764
4710,834
2785,161
1294,505
67,635
2007,335
4539,778
3406,438
3754,609
3931,233
3319,587
3229,100
1295,731
4539,848
4192,486
3233,412
2348,511
3489,373
422,116
422,784
1644,870
4192,774
5492,872
2432,650
5141,219
2172,312
3493,270
4621,371
4450,797
2437,364
2876,521
5054,527
1118,118
243,502
321,258
5312,547
4622,145
2615,695
1476,428
1826,47
3932,789
2093,42
5571,128
3134,415
1120,629
422,368
5485,70
3754,229
2783,346
2876,163
4973,837
2875,399
1651,458
2431,487
3671,480
2439,71
592,327
1646,543
1649,502
2703,443
2260,563
1475,471
4192,560
3407,239
1118,685
2096,653
5053,718
4017,127
5574,106
4884,152
5312,459
239,241
2607,431
3136,651
4710,341
947,820
2348,690
944,72
1205,396
2522,671
591,369
330,37
3489,140
2257,790
5571,217
683,190
1468,607
2790,374
2700,22
328,450
2437,683
3670,529
3408,80
4016,285
3317,701
1832,618
4887,265
3320,414
1477,295
4541,478
1652,740
5312,805
510,560
236,623
4620,420
2344,486
3493,316
65,479
5053,807
5490,230
685,592
4018,701
238,218
4454,456
1830,249
4018,661
2964,245
328,507
3846,746
4366,581
2262,527
2964,339
3672,674
2963,371
3757,750
5230,703
2702,675
1739,592
3230,379
4886,83
4451,841
1831,469
2172,211
1472,573
4540,570
1562,558
687,211
2259,103
3844,76
4107,591
5146,680
773,384
3138,825
3585,841
4707,366
147,430
3931,169
2171,112
2696,225
424,318
66,673
2529,782
1831,778
329,665
3489,414
3582,372
329,868
2086,225
3844,245
4879,805
867,784
1562,610
5402,496
1297,200
4885,495
1472,788
1382,144
1210,306
4968,104
4711,200
68,774
2172,866
4113,856
2172,465
2437,746
2007,85
422,390
5573,693
4796,375
323,317
4540,162
1654,260
4111,809
66,726
5144,107
4453,821
3494,37
4619,656
5232,584
4367,727
2257,65
4620,265
4109,291
1033,748
2615,63
5310,105
1209,678
4970,130
4026,513
5057,635
331,692
3667,368
2523,828
3136,52
5312,635
5235,125
4195,369
4111,106
4708,863
678,824
1122,170
4449,185
5570,482
422,649
4885,211
2436,318
3937,460
1732,516
2697,813
4277,388
2176,595
4878,565
1295,299
3230,346
2612,742
4977,68
323,413
1920,476
771,605
1736,104
3585,574
5315,184
1295,357
5227,155
5058,611
5226,833
5397,222
2523,721
1658,391
3933,353
3049,534
3138,488
506,759
1213,190
2085,342
4625,496
4710,496
3928,287
419,59
4805,265
242,749
3933,848
4711,790
3494,674
2700,99
4278,731
5229,190
5310,294
4193,629
238,552
856,397
3844,664
1917,302
1296,594
2611,229
1476,114
3233,477
239,715
2345,434
1830,489
3321,864
4972,618
5578,667
3756,634
3232,214
860,818
5402,131
2786,658
680,665
4106,641
3135,762
4970,320
2090,176
681,65
4278,215
2347,41
3755,345
4880,839
3317,368
2089,286
2872,827
4540,812
2876,576
2782,777
3488,229
156,206
4112,57
5056,414
3406,145
1124,813
3670,753
5312,703
2612,652
3843,344
4623,859
2525,485
1829,537
238,285
3754,136
4968,746
4886,602
4279,876
511,120
4361,344
5571,746
2006,374
1298,842
1835,323
5230,493
241,23
69,88
4800,117
5232,460
3582,679
683,721
1476,341
5231,539
4021,422
4019,480
5314,52
1476,138
1205,32
4194,108
1381,48
3932,130
3495,855
5571,70
5312,784
2524,436
1918,550
1033,64
5315,165
4110,328
4364,440
4712,228
4970,230
4539,459
5400,197
3229,537
1832,720
680,850
1041,806
5311,342
3933,66
3315,102
1032,290
3929,663
2438,290
2523,632
5403,860
4799,568
5052,355
2353,550
3844,596
2873,489
3231,286
2347,614
1296,557
2171,183
4195,799
3850,198
2089,106
246,783
3588,745
2433,230
2172,375
592,706
1651,365
3135,235
4974,511
2174,66
3233,131
3584,811
3666,453
2009,395
770,349
2697,584
2522,396
1914,511
680,340
4193,742
2434,810
1918,624
5143,415
1040,882
777,722
241,121
3756,120
4538,284
2173,231
3405,218
775,433
2003,231
2877,217
5058,555
5232,867
1559,288
5232,306
944,24
4024,598
3141,161
3841,99
4710,33
2258,139
5395,90
949,569
152,353
2790,581
2008,537
3582,466
1119,69
241,848
419,486
4363,645
3053,477
152,617
4709,563
3135,727
5571,440
3134,452
5057,770
942,150
1299,430
1650,689
508,262
1471,839
1560,255
507,59
5400,278
4452,437
2700,696
3673,406
2007,469
333,607
2176,750
3843,492
3050,298
2703,40
4536,733
1563,647
5577,260
2348,568
5057,109
1300,789
4015,641
2609,304
1734,536
5486,731
3932,206
4365,317
4276,673
4623,119
2091,870
148,593
4364,707
2523,847
511,182
66,107
1123,667
5229,441
858,501
2878,316
2256,462
3050,344
152,793
3046,747
2174,279
779,754
422,412
243,163
1559,473
1915,39
1381,88
5144,258
1296,249
3757,22
4017,242
4710,446
4023,341
1478,365
3751,483
2348,468
1914,442
4285,812
5143,127
4453,603
5055,48
3052,440
2088,721
1562,666
162,45
1036,375
1740,489
2612,530
3494,515
3136,267
1472,155
1739,667
327,825
2876,721
4019,301
1479,279
5398,396
421,509
5403,566
1207,159
3047,123
3585,341
3937,334
5228,731
2784,230
2004,450
4711,278
3134,625
3673,626
3580,286
5144,553
2087,595
3754,684
2698,537
5142,282
3758,530
1126,860
950,643
1916,591
1733,458
150,330
3406,491
4454,533
4019,849
3318,522
4016,619
4710,303
3494,90
4969,803
3667,130
2610,493
596,539
3583,541
5055,155
3756,432
2960,579
4709,51
594,521
948,543
5054,198
4795,676
859,473
3144,325
2783,750
332,207
417,742
417,674
3404,413
2878,201
1122,529
4189,700
3411,47
1116,489
3135,351
151,454
4800,159
2085,686
856,257
4797,430
4193,53
1566,385
2785,327
5057,294
770,251
771,627
64,357
4967,156
3049,691
1032,87
4974,647
3491,190
3051,640
5139,752
2262,837
2261,351
2962,284
2344,190
3320,213
1121,231
4021,376
1559,215
1915,262
2876,88
4543,702
420,541
2613,795
1301,392
4715,135
939,348
2697,782
4195,661
865,609
5401,596
2873,758
2704,642
4276,234
591,773
1383,706
1379,535
4715,680
3843,714
1734,617
3933,36
1475,518
678,156
5572,422
4971,709
4539,629
2524,32
2090,761
5399,535
2089,155
4885,700
4021,792
950,491
3494,486
1914,90
1564,497
2434,120
4535,683
4363,610
2699,554
3759,506
2703,833
4278,549
2347,295
1649,179
504,809
5058,454
4108,659
4710,628
4284,839
5490,370
5403,261
2871,111
5144,523
4884,343
2092,618
2434,408
686,168
505,829
5228,639
2005,288
3842,804
5490,478
1121,717
2258,48
3491,246
4453,653
1561,351
2608,781
4540,530
2259,240
3407,296
1383,851
1921,790
239,650
5309,236
5403,431
65,438
2704,324
4625,284
2260,481
2875,433
682,305
3232,618
5572,459
518,99
510,289
4367,413
2784,700
4275,609
4802,454
67,210
2523,613
5311,202
153,128
4361,541
4544,421
1121,592
1648,717
5312,381
1477,211
3048,555
2782,458
4455,585
4884,116
4622,402
1206,367
5232,809
4795,624
153,403
4536,244
5493,39
4276,275
3490,348
3138,508
420,339
3316,726
3845,364
771,192
68,178
2786,393
768,126
5054,217
3407,198
4362,843
601,231
1918,807
2699,60
3317,340
1118,839
2435,566
949,238
685,608
5488,410
3144,196
3134,314
4621,731
1034,834
4449,410
1122,407
597,794
154,825
1123,143
3488,456
4712,112
5573,776
4617,443
68,760
5399,699
3932,392
3232,735
4449,279
155,516
1379,334
1829,702
5229,375
1297,530
1557,585
1383,601
421,606
4448,339
597,645
4970,570
4538,326
1206,472
5491,673
2346,674
4882,684
4797,283
2523,563
1920,361
4179,758
5488,390
1646,829
1380,775
3667,210
4622,793
3404,368
325,378
5230,287
1650,566
1651,597
2790,736
4106,731
1565,310
2963,455
4109,263
4363,526
2784,682
327,809
1731,127
3318,314
4113,183
4453,725
3666,83
4191,718
3321,793
152,570
5489,286
2961,482
422,253
595,397
2959,518
1036,477
1211,790
5315,580
327,70
1293,42
950,475
65,417
3758,61
594,669
2257,289
595,578
2255,449
2257,178
948,764
1473,667
1736,818
1827,70
2349,72
4799,318
4110,681
2174,787
3317,674
2613,148
2610,359
1036,595
4360,374
325,475
4620,198
2347,248
69,529
4276,459
946,182
3490,213
3047,269
950,779
2523,748
5229,781
859,731
2697,729
2255,205
1205,234
4104,846
2006,200
5230,398
3582,58
1650,342
4284,482
5142,343
1563,409
596,83
3135,93
950,662
507,859
3844,59
2699,362
3932,313
1734,728
3049,717
1849,754
3407,705
1120,433
4801,589
1829,161
674,437
3230,831
4363,294
1917,700
5143,244
4279,862
1299,458
2962,431
3759,74
4113,166
5575,332
2874,688
1645,654
2960,643
5141,331
2173,350
513,26
2436,605
3671,604
3229,512
1918,122
2961,533
4967,432
1478,397
5141,184
1375,838
597,834
1384,728
2006,622
5232,61
4887,431
5321,598
3755,291
509,349
5317,841
1300,676
4968,867
4126,404
3583,223
2177,437
2089,741
4800,172
4194,842
3320,778
4107,609
4361,869
3666,169
3054,463
4539,375
5401,375
4450,671
5229,48
67,395
1476,227
4277,199
851,338
1999,680
4015,760
856,418
3761,550
2613,609
3845,624
67,572
3664,428
1911,662
5487,596
1735,706
2877,646
5489,651
2091,510
1918,577
3050,587
5573,858
1378,617
3404,459
3314,234
3049,62
5573,366
2526,596
1293,330
5489,497
2875,332
3134,388
4970,195
3844,48
4709,727
857,377
685,517
5492,699
5570,650
510,517
4017,543
5570,323
239,317
2346,280
591,64
1646,791
4624,6
1736,650
4021,259
242,867
2434,445
4971,210
1381,447
860,646
3408,689
5137,706
940,311
2783,80
2522,160
3230,565
1213,352
4452,117
1654,809
327,714
5055,377
2958,717
417,439
5405,518
506,792
2348,224
327,87
1380,352
3932,495
1038,690
3046,146
3049,401
1205,203
2175,691
4798,521
2171,411
2958,395
4883,537
3668,297
5318,731
4709,406
4620,104
2785,622
2172,637
4280,533
2618,163
4185,519
4972,170
4451,209
1917,74
3319,297
860,304
4805,227
2256,409
4280,312
4192,74
5487,619
1917,644
4451,484
2090,318
2960,407
768,104
242,421
1647,635
1211,337
3932,95
5140,733
155,302
1477,199
4538,516
3838,305
3586,601
2701,71
242,400
5405,628
148,172
5142,163
1034,767
773,817
4969,487
598,811
860,291
684,505
1122,358
149,500
1040,702
1118,306
3414,672
1562,520
852,446
4705,147
1831,855
5405,809
1208,525
1565,332
4104,253
4882,421
423,279
2523,762
3670,594
3576,144
1208,270
4984,684
1038,662
2005,651
1380,764
5490,786
1391,943
1297,446
4453,225
2345,420
4277,518
4689,581
2518,64
1824,317
2435,395
3490,439
2173,360
2349,409
947,194
4620,746
852,327
852,636
2701,656
3405,166
151,288
2879,78
1127,320
857,844
3844,833
1831,838
3582,132
4534,265
1561,369
5075,907
1035,363
1209,624
2006,637
3932,640
3932,84
2006,661
5218,644
4998,191
1477,412
765,96
152,700
240,382
5217,389
5141,61
1213,580
3051,330
5064,283
5575,872
4268,525
2703,751
2960,266
4776,611
4269,866
3932,483
99,941
1415,817
4008,930
1206,447
1649,582
