meioX,meioY
5108,291
2147,759
5287,890
1618,603
3365,116
922,533
835,636
3994,554
1450,670
2054,857
645,709
1539,406
5194,215
1185,235
2150,625
2407,187
3994,228
3103,947
2148,398
1270,905
3455,850
3013,218
3909,692
1973,527
3549,718
310,159
1183,437
5104,687
3717,256
3281,122
4853,488
4852,639
1630,369
3104,742
3454,564
3365,513
2321,663
2585,146
1707,171
1534,882
1883,897
3282,82
304,735
1536,566
4767,83
5539,784
4934,207
1011,521
647,462
4588,95
3546,828
2584,605
4169,698
1359,822
1183,866
2232,771
132,249
923,495
1708,442
3279,201
1100,83
470,690
4850,165
3908,806
5018,267
2321,693
1797,74
1356,341
2226,729
2761,413
4591,559
1274,566
1279,431
4765,205
1098,852
4930,764
1185,790
563,355
3369,541
134,858
1015,330
4504,559
4081,515
5467,45
1533,240
3549,667
3636,306
313,440
1455,465
3100,353
4857,825
1450,274
4853,275
1534,860
1884,29
3371,57
2231,453
4081,355
2844,891
1537,305
2848,291
750,164
833,764
4414,903
1973,323
307,706
310,317
1535,210
2412,501
3367,176
4329,435
2927,827
5545,741
2405,829
1017,258
1357,542
4168,885
1884,470
391,485
131,287
477,718
3017,150
4933,178
4501,905
2586,333
4500,292
4594,793
1098,353
4241,663
1881,699
4679,898
3550,203
3636,734
306,909
3453,525
3456,327
1531,478
4170,798
5375,387
2499,145
3366,280
5019,393
5463,81
647,626
3013,746
3810,484
3362,412
5020,738
3020,770
2672,188
394,351
2055,741
646,763
835,130
389,322
3281,594
4084,59
3725,519
3810,815
2927,175
4589,676
3281,507
4173,122
640,741
4166,615
3102,394
5017,881
4168,297
3186,599
2586,711
5103,511
3014,620
4935,153
3909,179
2584,77
2499,123
2848,256
645,503
924,164
4590,828
3450,738
2406,645
5288,632
2585,538
3103,897
563,102
2845,709
5461,876
1009,121
4243,553
922,769
2585,865
5468,141
3192,889
2058,680
2925,202
4083,564
222,334
1185,363
5015,936
2055,777
5374,365
2759,214
304,627
1883,667
1792,326
3906,861
4327,191
2149,701
1011,668
3810,106
1275,155
220,367
4846,372
1271,84
3724,69
1009,549
4934,916
746,413
3101,208
2499,225
2929,913
4081,885
1795,290
1181,933
1883,415
3720,716
3907,319
3906,829
385,448
3281,660
3992,449
4246,203
1628,279
5285,668
3996,367
1358,466
1970,861
222,844
1712,346
4770,525
4082,209
1449,335
2055,721
2760,724
2406,156
2927,556
749,903
4855,297
1795,754
5017,222
4928,539
1448,226
750,548
560,890
3277,703
3722,298
754,320
4931,257
1708,555
305,773
2924,876
654,46
1184,692
4170,436
2406,258
653,183
2054,245
1094,732
651,857
2322,193
3449,289
1619,319
3281,435
5460,175
3996,604
2146,236
3724,183
46,663
1183,339
2057,148
4241,913
1974,68
307,885
