meioX,meioY
4171,250
4947,126
5389,567
4165,204
4602,501
4777,824
497,822
5302,891
4780,539
3121,891
2339,273
495,553
325,265
3307,34
935,177
4264,337
1722,97
4438,611
5388,105
5036,124
2167,415
1903,756
2514,557
4690,353
1201,157
5032,864
4344,901
3912,666
5119,320
5295,108
4947,209
4435,440
3479,444
4088,318
1551,608
1200,616
1283,405
5210,291
4258,93
4596,565
1905,383
2246,932
410,177
5207,482
2167,236
5474,222
235,626
3910,624
2863,607
4603,326
2510,487
4348,838
241,224
1902,505
4687,198
4349,429
2588,746
4777,625
1198,333
3390,74
5558,152
2512,597
4949,446
940,235
5119,580
2773,320
2250,825
150,914
1635,340
1989,713
1285,124
2335,726
4950,824
2072,345
3567,193
235,786
4523,531
3307,351
1292,500
938,109
4431,189
2424,169
4604,388
2595,715
3217,645
408,103
3477,276
4526,448
4949,275
5469,619
1638,836
5388,405
582,425
4521,877
2767,762
233,352
3308,149
2953,819
5206,895
491,702
1291,814
1202,506
4948,350
4690,110
5126,437
5563,384
1636,73
1370,494
4264,800
4602,793
2337,161
2686,743
2600,291
5210,344
5121,639
4601,823
5120,245
1899,75
2250,726
497,346
4693,653
411,367
2601,627
4605,142
1814,485
669,212
2167,816
3039,107
3826,45
4346,267
2950,303
62,926
2771,849
4691,627
69,598
5032,248
3305,267
1290,28
1026,653
2601,395
3301,701
3124,385
2865,701
3122,595
5034,355
3827,201
3122,655
2432,329
1724,416
5558,76
2071,104
4086,266
3124,568
5555,248
2165,475
2947,556
237,586
2596,431
2073,213
3993,61
4178,731
4524,740
4174,495
3909,255
3307,179
4950,324
3739,179
1374,185
3032,300
2509,187
3651,813
67,310
1983,19
5474,861
2944,677
5555,20
5122,368
4168,48
4869,816
5384,689
5301,321
3828,643
5475,373
1027,353
5563,876
1024,178
936,739
4170,764
2690,506
496,741
2770,138
2861,447
1552,513
1811,427
585,233
2512,843
4346,556
5203,855
3123,726
3822,868
2165,607
5299,46
4522,106
4082,139
4859,434
1633,424
67,555
4088,880
3478,390
1637,272
4084,844
1464,393
325,438
4345,492
3735,396
1110,538
71,712
235,525
3481,97
1810,745
1899,641
148,336
2863,774
3569,701
4860,344
1372,454
3913,707
5474,62
410,578
2338,650
2944,221
673,70
5210,596
4434,876
3037,638
1200,357
4782,279
2168,786
3477,821
4859,154
1115,443
1028,444
3218,397
1109,397
3123,627
1898,599
2949,458
1287,595
2689,367
2861,806
3392,342
4000,806
3122,435
1898,533
3121,257
4685,884
2600,456
939,310
4688,843
852,597
242,132
1635,205
3221,365
3999,105
5561,102
3395,910
3739,824
2598,140
1546,733
4168,114
4260,237
5120,865
3304,100
4000,399
847,248
586,115
1549,661
3736,719
495,377
5387,310
1989,887
65,452
5472,175
2602,821
1897,882
1109,875
768,263
3651,144
1988,40
3392,283
1727,489
3125,518
4260,710
853,109
3655,195
4947,685
4605,63
4691,445
1373,802
5472,757
2593,210
3996,311
4519,61
4350,627
3477,207
5295,578
3123,832
4347,170
1109,517
409,437
3036,604
3830,72
4945,387
2601,582
1369,166
5207,801
1199,645
1022,712
4523,150
581,359
1548,89
2603,111
1635,757
2342,348
2598,540
3480,143
3564,288
1029,500
3738,358
3038,732
1985,834
3209,87
4865,26
3215,302
3475,855
769,612
4861,489
2337,870
3646,749
3305,457
850,138
3476,701
3214,117
761,735
2770,479
2777,235
3913,126
2950,771
767,298
4518,784
4262,136
3737,773
3825,462
3121,145
5039,446
2250,363
1024,124
3741,484
768,359
1467,138
494,411
935,672
1724,139
148,64
1638,180
236,66
5036,639
1198,693
235,725
4087,461
329,215
769,806
3560,733
4772,669
665,652
5388,344
327,462
1288,859
4694,765
667,275
2072,383
5291,478
4520,331
1026,536
5385,660
1368,340
3913,146
1899,224
3995,205
1464,193
411,490
3998,868
3037,430
2246,662
1112,304
1811,264
3735,49
2686,438
4519,251
3910,290
2245,432
5125,714
764,573
1810,284
673,466
3825,312
4864,551
1808,556
5033,753
2338,674
766,892
1811,614
1113,136
2072,799
4257,894
3824,585
5207,545
1200,77
2070,589
5029,908
4600,103
3036,241
1986,302
1370,647
1027,65
4349,661
3569,128
1550,252
3473,60
3566,593
3218,720
5210,120
236,192
580,341
2162,364
4604,220
1290,531
3306,667
5470,423
5208,740
1373,702
408,342
1203,197
4345,121
585,382
2773,64
1461,819
1197,280
3650,64
2339,812
2863,851
4946,627
4858,387
1987,332
492,447
