meioX,meioY
489,383
1722,277
843,733
2237,619
1720,923
3203,763
4254,273
59,471
223,639
1810,297
1542,187
3289,714
5376,810
753,819
2583,481
315,282
2584,377
137,553
4941,363
5113,289
314,637
1540,572
52,136
3117,342
1807,68
2237,168
1630,913
4076,249
4684,207
2940,878
1541,850
398,623
5550,476
5291,76
5549,138
2412,549
316,469
3465,111
934,297
3465,405
493,729
4945,300
401,184
5289,907
2239,477
2328,233
138,690
1367,751
1982,246
4513,394
2157,145
1894,698
661,660
4509,158
5205,796
1715,558
493,484
4944,138
3736,827
3989,241
2505,137
404,76
2156,595
933,685
2324,549
4775,147
2413,635
4512,234
659,887
138,819
3118,471
4512,826
1458,521
3732,100
2326,406
3462,893
1368,704
4162,321
1457,827
1285,695
761,159
226,852
843,829
5204,119
1628,196
3906,103
1193,585
4507,792
4767,570
5550,872
1188,513
225,218
1363,499
2069,547
3117,930
5380,199
4771,872
4159,285
4167,880
4771,239
5026,665
1196,867
52,273
5201,318
843,408
4684,168
5288,146
4859,819
229,146
4857,898
3116,810
4422,813
3028,922
1893,595
5113,357
2324,855
2494,567
5023,268
4856,370
5467,122
1542,641
1985,889
1630,485
3201,237
3035,741
3557,372
2498,742
2500,831
2326,464
3644,215
3821,69
1194,742
4684,261
3644,413
1895,242
1545,680
2497,487
227,340
2062,768
2325,663
1283,201
4944,263
399,344
1806,545
3377,671
3199,872
3820,166
1809,499
2155,405
2587,136
2858,541
4421,706
1455,713
2860,180
2943,212
759,629
4598,778
2945,615
1542,461
1286,434
1365,232
5463,284
840,513
1981,847
2414,472
4596,264
1018,701
3201,431
3033,121
227,523
488,626
3646,890
4245,903
1281,129
5289,782
310,98
2412,525
4776,801
2153,255
53,735
5113,573
3118,98
4164,740
3988,456
1893,263
1286,340
4337,99
3734,422
663,824
487,346
4771,68
3642,622
3118,438
2326,602
1891,220
3035,407
3992,538
5379,883
930,334
4771,669
3734,927
2064,727
5204,508
2585,736
5284,320
1724,841
661,248
5024,701
3200,893
5117,438
1461,428
1459,295
2756,543
1102,887
1022,328
4778,603
2588,271
1459,231
4773,115
1459,338
5202,294
2239,289
4942,728
3730,567
5114,209
1192,646
663,210
5029,647
4249,220
3464,629
2860,910
3202,104
1893,334
4514,188
1628,701
4161,493
3563,597
4080,138
5025,722
4338,881
225,894
2332,112
2944,233
2586,173
4510,678
4164,108
4078,675
4942,437
52,250
3902,736
401,840
2850,662
2241,377
2235,457
1020,149
3295,98
3202,488
4422,658
2675,289
5287,716
2329,349
5549,622
2856,328
1286,56
4596,762
1104,320
2064,833
1978,294
2153,899
2587,227
5290,874
4082,106
1541,551
3117,630
3459,358
1892,901
487,316
5470,692
2676,251
1460,590
2154,558
5026,400
2330,726
5466,439
1191,284
1103,238
4853,749
1370,820
3027,904
5550,358
141,138
1537,609
848,301
4081,578
1542,492
2069,249
3029,677
2673,753
5293,816
4163,612
2067,317
2158,90
315,148
2239,431
51,840
4425,480
3032,98
844,588
576,250
1101,825
3201,374
2239,865
4506,259
4939,605
3461,535
3561,866
3990,798
4594,241
2326,189
2500,241
5286,249
1979,321
2590,629
3730,857
2678,316
2862,154
3199,805
1019,508
1024,286
2668,576
2853,858
4252,101
5379,335
4165,204
840,103
2857,599
1020,94
1105,744
3461,514
4939,343
3204,638
4334,473
1361,659
314,666
5378,147
5118,257
3462,872
1283,288
4422,271
3733,615
4252,467
5114,483
1367,118
4770,269
3292,456
927,659
3902,896
2585,832
224,441
3557,191
5376,953
5547,827
4937,706
3645,136
758,771
3732,531
2500,436
1190,904
228,689
4938,770
4689,136
1630,677
3905,858
3989,717
3375,885
1806,389
1104,635
2762,847
4248,133
4256,549
2070,399
1984,510
760,101
490,100
4683,832
404,647
4513,573
1104,349
59,861
5289,186
2673,554
4858,647
5116,414
2759,349
4337,218
5112,835
3821,783
1894,493
4685,926
3029,324
4336,318
1363,444
2413,223
758,674
3377,566
1806,115
3563,626
2327,703
1281,564
2581,544
484,770
1983,407
3900,406
5026,519
2236,774
54,913
1983,614
842,798
842,678
758,354
4335,571
4418,312
759,384
3643,272
4336,549
4426,197
3379,265
761,414
313,589
5550,255
3290,205
4857,352
223,87
4167,152
1101,97
757,489
2242,307
3122,116
4330,830
3199,616
1363,556
1101,298
1803,717
225,264
929,421
4603,446
4079,71
2761,194
5377,412
3466,59
3378,741
3991,918
1108,273
3562,890
1805,758
2859,103
1804,568
2760,444
3384,100
3991,776
2413,118
2331,82
1545,79
2154,325
4422,790
1717,171
1545,444
3462,759
1106,473
1806,450
1286,394
930,758
2677,198
1106,121
1458,139
5112,102
1106,419
1542,336
4075,510
3822,226
311,897
2676,690
2934,797
2234,86
4684,817
2236,533
58,783
5201,231
4248,882
5116,182
5375,483
1894,738
