meioX,meioY
313,599
2412,605
1809,183
1015,725
1277,91
5462,635
3026,666
1193,408
1802,646
5115,277
757,880
1020,89
4767,232
2942,168
4508,715
757,451
5114,843
3199,534
2325,338
654,839
4420,267
930,274
3119,255
1193,56
1096,740
2936,793
933,691
59,273
1180,778
923,771
2673,253
1889,760
1192,132
231,519
486,52
3197,798
653,552
3730,666
1719,493
4168,837
1102,143
1722,83
3030,197
2238,123
4853,193
2860,856
2671,358
3731,191
485,124
4591,422
2671,540
1630,733
659,321
1456,556
5196,582
4944,577
753,69
3558,428
5203,365
1539,371
2408,645
2062,199
4332,861
4681,413
3283,454
3282,207
838,928
1358,420
759,930
756,701
5110,597
2233,818
4770,104
5114,219
1098,360
1631,812
1186,297
3726,375
2941,548
314,353
4598,33
5369,439
2232,540
1271,806
3727,337
2152,297
1191,593
3461,439
3029,331
4247,743
227,338
3993,86
5202,191
2671,404
311,509
582,53
1359,281
394,356
2238,424
1802,788
2149,717
1016,924
3635,447
3118,736
3641,622
3200,149
1103,218
3031,722
2755,424
4506,416
1978,884
5549,846
575,196
4416,503
138,297
4939,174
3905,310
2060,814
5549,428
2059,279
3638,698
844,688
3557,255
321,202
839,718
4944,419
5375,722
930,310
488,199
1537,512
481,563
2152,249
3286,366
5287,487
2582,799
1461,122
1104,279
4766,28
226,649
482,531
2581,889
2499,150
3728,290
4333,701
926,894
5205,399
3990,525
4594,585
1011,902
4682,555
1186,685
392,437
4507,495
5459,132
4940,381
4682,880
1889,216
4770,436
2323,451
570,695
5459,395
56,907
3559,115
1801,818
3456,592
5542,373
51,645
4851,301
4850,436
5027,309
1804,296
5288,683
1193,263
1018,505
4165,761
3638,201
1633,192
5023,177
2758,561
5027,827
651,596
758,371
4846,527
2757,462
228,66
933,136
2321,654
2581,479
751,239
2409,204
3907,879
1021,273
3731,142
838,480
2495,487
3904,213
2321,694
3904,54
4081,817
3989,763
4592,92
4249,442
4681,174
656,699
3639,524
1455,284
1452,756
136,605
4082,904
5027,771
659,279
1886,52
479,232
4167,351
400,142
1015,686
5113,346
3029,386
4086,616
1712,456
5460,699
3641,483
4678,217
4765,666
1542,635
4247,602
2069,256
3906,157
4942,666
4946,118
4594,626
4334,256
5117,442
3286,526
480,798
2408,153
1280,226
5285,28
2941,194
3118,855
2064,665
5117,97
2938,326
3817,225
5546,301
1798,715
1356,319
1723,266
2324,610
2235,176
5202,706
3639,750
761,800
3116,923
2058,589
1277,366
1800,580
308,732
2582,630
2151,527
4249,407
5201,307
654,640
3458,558
2586,265
3995,626
3824,172
2941,622
1635,153
1628,225
1100,408
138,261
4597,785
5285,389
2493,354
1187,218
1628,276
2854,245
1540,155
3284,906
1022,575
4591,645
750,270
2853,655
3029,484
1801,902
5198,428
4684,746
1458,879
3816,810
3370,482
4682,454
3637,293
839,536
2674,109
3558,285
3113,815
4170,328
3027,81
575,325
4083,872
3990,155
3285,616
654,377
4163,606
2936,444
568,406
320,144
4507,100
4248,666
1189,111
3809,484
573,237
4414,914
1279,723
2852,792
4766,459
