meioX,meioY
1288,494
4602,202
1027,106
4605,239
4779,571
408,242
4603,485
4950,885
5380,255
1731,193
1462,112
4594,88
4602,699
3305,376
5557,619
5031,183
1894,724
2950,629
4856,335
3034,67
2598,415
4690,169
4527,448
2772,580
3818,913
3392,59
3829,289
4262,912
4088,135
854,204
4342,358
2507,834
3567,820
3649,711
3903,853
3569,533
3568,194
5556,866
1027,266
5033,495
5301,414
3029,464
2071,734
3564,87
1026,624
3392,432
2243,549
5119,770
4257,558
1631,811
1114,398
4436,447
2598,470
5033,801
2156,776
3214,306
1110,743
2071,318
1984,336
407,525
1376,505
4174,82
935,488
3653,92
4436,191
2420,640
3390,159
3652,901
4597,312
4262,242
2863,342
2064,529
2417,824
2162,606
1894,577
3035,703
2686,464
1281,550
1808,527
3914,183
666,536
2244,721
3308,352
1463,284
2074,256
4774,700
4865,896
3646,859
3304,549
4349,922
2597,346
2330,748
3125,415
3558,733
3120,629
3034,766
57,661
1811,826
5478,342
3219,176
1724,399
1459,517
2597,630
1638,227
3217,604
4176,691
321,921
61,410
4522,214
3030,731
2861,694
1636,82
1287,363
4949,377
4945,453
3735,687
1636,351
666,583
1549,604
1469,849
2067,360
1546,924
1544,107
238,670
5032,687
3739,475
3474,747
584,640
4524,427
4175,555
1463,312
931,891
4949,144
2594,254
2512,123
1891,496
2068,852
2332,836
3299,834
3649,582
3035,589
2507,809
2680,836
4785,810
4861,534
933,668
240,110
3473,414
2596,139
3395,360
3388,106
495,611
4859,158
231,422
4943,336
4432,313
581,614
5480,225
1724,560
1724,794
2506,316
1107,558
931,354
4523,572
407,803
1021,497
3828,338
4861,664
5118,197
3647,796
1546,655
1110,494
326,550
2246,162
3574,427
2598,441
1637,543
4863,240
233,697
413,883
2863,785
763,355
764,637
491,85
664,781
4692,628
5117,827
3826,218
4860,358
2686,647
492,740
1201,786
5557,808
1892,920
4948,573
4691,102
5476,438
4343,258
3385,688
1374,729
231,276
5036,533
3998,762
150,337
5568,93
4428,877
4264,449
4343,643
4175,247
5120,588
5032,904
2588,676
5120,240
1370,150
3304,635
1201,175
3123,150
2769,100
3213,360
2771,138
3037,827
5119,706
3306,300
2418,907
1021,738
2247,76
321,686
5552,764
4085,876
665,908
4350,308
1808,620
5204,568
4173,864
3734,522
1376,857
235,311
234,341
763,539
493,196
322,130
1027,469
2593,845
5118,100
942,574
1025,892
3471,775
5204,316
2333,369
237,251
1463,663
2073,684
4259,676
1198,425
3477,487
1282,577
5302,379
584,78
1723,617
582,447
1988,764
582,417
3557,788
4081,272
2861,450
2770,654
2860,758
3913,126
4861,805
406,386
4168,921
2767,779
3387,503
5559,262
1547,462
5466,106
4433,635
5121,401
3474,835
851,512
5205,860
407,192
850,244
497,250
4865,299
4256,499
4087,588
677,451
320,318
1111,770
1723,636
233,732
4602,878
3213,655
5119,359
5298,344
1112,868
65,482
4947,813
1027,301
1548,432
4092,843
4002,720
2864,263
5388,651
1727,156
1021,597
3739,417
2505,629
4436,372
3027,922
3308,680
1546,810
2249,911
