meioX,meioY
5043,743
1988,811
1897,431
1732,386
4268,668
3577,741
1641,795
4442,891
2867,472
3040,781
1816,888
4697,302
4094,719
243,154
5125,721
4699,499
5044,625
4443,721
3835,252
858,470
2599,327
3483,235
72,94
2339,867
1902,608
1556,232
858,330
1116,344
1033,761
240,624
4701,816
2868,370
2341,653
4788,676
2600,908
1904,833
3304,392
3040,858
948,723
1378,211
3666,351
5217,869
2599,705
5476,274
948,852
1379,576
2950,368
332,544
5039,249
1730,235
1819,597
415,203
2688,467
1118,824
1205,698
248,651
4699,398
2429,96
3396,139
3916,741
4789,193
5302,350
1905,756
4005,759
4096,518
1032,399
3132,157
4702,42
2425,189
5219,217
4182,637
4958,185
2955,678
5216,585
1375,604
4700,676
3310,524
2072,161
1556,342
3922,43
2250,280
500,590
2869,667
3742,855
3129,637
1730,867
4527,497
2247,569
2425,691
773,535
3042,173
4009,289
1206,751
2602,197
499,115
1465,299
1814,827
2512,403
2510,766
4525,322
2866,155
1644,603
3223,367
325,101
1208,669
1295,769
2428,279
3577,374
4353,706
329,198
4783,646
2166,726
4439,573
592,326
3830,615
5566,273
946,253
2773,135
3220,410
2688,88
5216,554
1644,739
1466,328
2512,281
770,633
4525,787
1468,714
2340,732
4181,239
497,536
5132,320
2429,636
4785,134
1380,108
769,734
4874,445
2770,180
3662,257
2340,137
2691,535
587,510
2253,783
4873,684
772,315
1554,923
415,81
4184,359
1380,707
3392,215
4958,81
1643,404
2247,67
325,431
2167,599
4009,581
2597,738
2505,567
4097,63
948,911
2344,815
1556,753
4958,271
3125,887
4183,299
1384,656
5043,348
675,252
3401,649
2428,612
1296,702
5569,44
5563,637
3400,485
4354,608
2427,566
2426,771
4185,507
4610,515
2770,272
2873,709
1210,481
3307,302
3918,237
3837,581
1734,174
2508,255
5214,154
2510,883
3747,601
1557,465
1990,524
3748,679
3396,719
2073,753
4700,609
501,843
496,410
2341,188
862,206
4437,795
5303,728
1551,803
3044,58
4612,185
1989,252
1641,683
2338,237
2595,536
4442,278
1727,896
1644,99
1032,329
2598,590
3479,417
4091,584
4267,530
2870,615
3574,604
4005,169
2076,705
2428,858
4701,127
324,77
2074,414
1642,215
1297,604
3837,690
4178,895
4701,573
1808,310
945,794
667,697
3661,485
3396,870
414,112
2340,463
2688,850
1208,787
1290,53
3311,569
502,88
5303,685
72,471
1378,384
2512,797
5564,758
1295,308
5211,79
5483,205
3478,681
5040,114
4868,210
2770,771
3574,297
2165,868
1377,299
2341,405
5040,473
5216,415
5130,198
5045,219
2164,573
2601,791
155,910
244,762
3042,652
4533,92
1465,400
1814,701
2166,804
2508,529
4442,355
5128,604
242,882
3747,465
5479,445
1643,444
4870,176
4611,404
1470,837
243,730
2773,691
3923,600
2170,892
3480,630
4437,528
157,142
4441,473
330,303
1208,548
854,411
2599,139
3917,128
5303,83
2601,835
3128,127
4178,873
5565,368
1637,55
2769,803
2769,510
5129,163
3044,108
3392,425
4868,85
5133,96
4444,435
1032,446
4444,316
947,55
4099,405
1034,372
2076,374
1119,863
5130,226
3308,122
248,926
4790,890
5130,556
4010,219
1034,869
4004,695
4090,796
3126,554
5301,917
1118,392
2776,747
1029,619
4354,199
4345,546
2867,748
1554,598
1899,240
1905,908
2432,256
4099,252
1122,659
668,639
2073,347
2776,867
2249,901
2689,385
1374,348
3654,873
5390,457
2954,259
3835,382
4444,71
4100,326
5304,562
332,684
3659,738
2166,176
3124,756
1905,686
1811,195
2168,283
4270,282
2251,369
2165,478
5209,511
774,411
4529,561
4605,772
70,325
154,519
4441,240
4442,622
2773,429
2167,264
4611,814
585,796
3315,667
858,721
155,107
1642,563
1204,320
3750,536
3747,196
4182,216
2081,277
4180,138
2171,659
2868,510
2688,63
947,774
3306,485
3395,193
4006,24
4951,824
5302,271
3044,280
5045,198
5131,448
5558,668
4788,540
4359,328
3393,289
2342,904
3396,112
4351,473
4958,365
1638,466
1898,125
773,267
2510,168
1989,276
3576,556
1553,493
2771,493
5300,441
1468,86
2428,746
329,249
5480,894
1814,131
1819,290
3834,420
3395,767
1206,104
589,188
499,431
3220,61
5389,748
2514,103
2337,602
4353,351
3922,388
154,64
2430,804
240,688
3917,868
4873,533
3831,357
3305,826
3131,801
4092,290
2511,205
5042,581
4269,827
4179,738
2072,193
2511,54
1035,801
4273,764
153,417
5564,107
773,352
2770,608
3747,234
2340,313
3218,643
2868,216
412,404
588,537
4790,260
3044,138
768,606
2599,46
333,175
2686,290
3125,779
1472,557
1115,149
1119,308
3306,360
1033,931
1554,866
3576,693
4788,433
584,458
4878,813
4873,350
4093,748
2687,163
2510,646
859,544
1730,667
674,305
1991,353
240,239
331,633
4355,251
5215,477
774,794
3486,78
3578,81
3041,463
1552,306
4788,384
5480,404
5390,318
2168,455
3125,826
5398,209
4093,132
2247,618
676,162
2428,884
4958,421
2341,535
4271,723
1376,764
3041,343
1643,827
