meioX,meioY
1898,322
3739,918
4342,107
936,115
4946,781
1287,73
4691,590
4261,724
3209,591
3037,700
3645,619
4080,664
3034,383
4341,212
4083,747
3996,787
320,443
3991,716
4088,899
3647,69
5204,344
3473,383
493,399
3734,803
2240,463
3124,246
4523,149
4778,414
3738,622
3122,173
1725,826
4162,241
2861,291
3736,99
3904,314
5123,73
4166,194
2070,287
581,741
5205,468
4772,588
2594,192
4779,614
2863,349
3208,901
235,525
661,748
2153,708
5031,555
3563,915
2072,430
5207,243
3736,692
4779,817
2586,731
4949,193
4689,684
4945,172
1807,269
5557,325
3907,906
4777,531
1460,487
3034,256
1718,177
4858,145
4691,825
3300,423
4254,900
2330,683
237,98
4697,208
2505,832
2504,921
4864,667
5555,830
316,771
665,497
4341,399
4779,783
1809,135
3562,493
5025,480
2072,897
1895,531
3828,287
2858,955
3027,114
2676,133
1547,436
3826,358
2065,533
3215,691
2590,909
763,824
3905,192
3562,764
3905,742
3393,838
1546,127
4690,366
3566,109
3646,101
2159,811
3387,412
5292,346
4517,466
4170,660
4523,650
1364,637
1460,781
3385,763
4344,749
4256,804
3476,709
2420,652
4084,60
2329,295
4517,535
4598,503
2246,812
2503,585
4775,715
4776,655
3038,923
4946,505
3036,433
2505,318
5297,400
3820,175
665,685
2332,796
4520,275
2860,504
1895,894
4779,336
3732,484
3214,234
1721,100
1364,867
662,842
493,773
5208,907
4597,299
144,399
1633,795
2332,464
3993,314
1547,764
410,298
4775,503
406,625
3300,645
3122,903
1719,453
4167,136
764,98
235,458
1723,865
4081,274
3304,343
4776,460
233,311
937,186
661,318
4257,683
3992,628
3994,129
1896,799
1547,619
3123,285
4688,310
3390,323
3035,83
2675,710
2242,330
5115,487
3471,343
5293,874
58,891
1983,492
935,656
1465,537
1364,474
1980,61
4088,537
398,839
4342,131
3731,347
5029,236
3393,257
3037,155
5474,242
2502,605
4598,762
2859,880
3211,775
2244,428
2154,267
4942,884
2161,172
5559,423
314,937
1810,561
2419,577
2764,707
5207,401
4344,815
1630,337
4941,440
4603,80
323,125
1636,568
3647,888
2593,266
4256,939
3030,641
4941,559
4860,835
4945,289
2508,508
4595,830
1201,82
3734,834
397,939
3647,206
4775,236
1724,359
5557,274
1286,817
2334,630
1112,421
3829,541
4524,301
2416,78
3909,138
1631,141
939,513
4944,94
2243,179
2763,195
2242,386
4087,104
4166,456
5297,372
3032,664
4426,416
4513,917
3033,785
2765,86
1722,794
4341,327
3469,862
5203,932
3214,156
1807,433
849,472
4601,920
4519,377
4596,595
932,541
3563,536
2158,437
577,667
3473,765
2417,223
1024,327
1552,558
4078,494
2593,350
3560,582
1281,557
5028,604
2421,745
1548,835
762,658
4084,210
3732,378
321,900
