meioX,meioY
2427,241
5306,417
1122,477
1113,44
1377,556
5307,102
1990,119
5213,159
4352,427
5400,787
1121,219
4533,228
945,493
2337,126
332,903
327,768
1118,81
67,748
3400,878
3304,492
1209,581
2339,554
504,366
1727,573
1036,100
5485,274
593,297
1377,711
4792,634
5304,186
4701,380
5221,226
2429,388
2688,714
504,747
4699,833
1641,108
774,213
508,117
5135,340
237,279
1116,893
1734,502
779,440
1117,778
3657,837
949,382
325,499
4613,759
772,769
3924,339
4011,607
1208,504
1202,717
1820,115
1989,266
594,458
943,50
2687,351
1817,171
3303,341
771,733
2337,915
859,683
413,616
1290,649
4870,860
242,95
4960,378
2510,358
3306,296
1990,370
856,139
3749,54
2601,861
1730,482
1121,507
1816,242
677,719
1555,607
591,702
5041,750
418,214
1034,187
328,695
2250,718
3132,444
2511,450
1377,811
675,99
424,34
5397,409
3045,181
328,415
4958,215
2687,844
5219,878
3576,546
1558,410
3311,864
676,392
2342,219
1647,597
2512,475
1122,443
3575,66
4699,575
4611,196
5567,783
2514,99
3837,233
2165,194
2689,466
3921,373
3395,534
328,299
3039,677
5396,257
1031,261
5393,716
4702,283
2957,897
5217,794
2425,836
5217,589
1206,66
4700,784
1380,89
5479,419
4524,133
1039,480
3838,383
4527,287
1818,281
4098,70
2344,794
5481,584
66,436
3836,543
2169,305
1029,853
2513,258
772,868
1989,199
3754,629
3129,208
2251,867
4443,799
1903,259
1554,521
2252,323
2605,171
416,548
3482,315
3921,712
4703,870
1295,149
4183,629
4961,239
3306,572
4956,657
1468,905
2168,349
4270,626
3393,790
3396,168
5565,587
2075,613
3749,83
3926,629
3397,626
1902,445
1468,792
4269,107
3577,908
948,662
5393,518
3133,395
5219,827
1557,212
1812,840
4102,122
413,860
4012,313
3481,820
4612,858
5047,165
5220,333
769,325
3396,372
4615,241
2777,459
1637,844
2164,724
2956,694
778,416
1815,371
1203,274
3308,676
241,531
5568,204
1198,334
502,675
3043,825
150,908
329,345
2598,608
2516,701
4444,124
2871,249
4100,294
2073,800
2339,281
2072,440
3840,658
5392,67
4533,518
149,183
682,202
2423,479
2876,817
1032,306
4099,551
857,91
1472,91
5041,614
4444,562
941,237
4699,98
3660,102
1730,656
1293,104
4012,186
2605,826
4790,694
3665,588
2339,755
5392,148
1036,121
1642,474
4790,200
245,320
4788,556
2433,784
3134,677
4611,842
1732,332
3045,786
1033,822
1552,243
416,308
3134,420
770,132
2686,535
2251,278
5567,232
330,196
4441,245
3309,702
2512,123
332,532
4786,741
5573,665
242,586
2165,784
5397,431
1993,435
4355,298
2427,512
1291,888
244,854
942,213
5132,400
2166,280
5308,665
860,603
4959,709
3400,726
328,79
3219,648
1733,862
5395,833
5483,531
1472,214
4874,450
2162,156
1474,549
2165,244
1729,886
1552,296
2425,810
5042,645
5565,125
2255,608
3483,499
3219,182
864,420
3222,454
5486,377
4268,442
70,244
3131,768
1553,548
1373,192
2078,101
68,380
235,392
5132,272
5478,114
5395,622
2172,530
5043,362
3131,486
154,691
2774,402
2169,462
1292,816
4273,196
862,652
5219,463
3044,807
4099,399
4875,399
5218,485
5040,485
3130,717
4012,566
1202,198
2773,627
4268,499
1029,361
4354,221
154,358
5043,726
4100,626
1472,260
2958,599
3747,456
777,650
1817,66
1120,613
3757,101
1733,178
3044,447
2167,752
2688,517
2603,885
3923,445
4794,353
585,753
2081,300
774,257
1202,637
1727,604
3308,742
1297,735
4697,725
3577,606
2687,272
3217,387
4614,216
675,896
769,293
2869,865
4097,467
2074,736
3664,501
157,592
5565,97
1987,456
4793,141
241,149
417,374
2870,562
3039,411
241,765
5135,213
1992,536
5482,94
3307,639
2686,328
5222,439
1815,470
5130,119
2600,429
1032,780
682,278
1470,148
243,679
5393,750
1202,150
3307,163
1641,801
4613,559
3396,851
2338,647
2956,387
4008,652
3305,406
1202,304
4787,828
5216,716
1643,220
1473,118
4873,638
2872,227
5129,426
3576,309
67,169
4187,542
3748,354
2075,351
679,538
3045,537
2075,248
3750,481
2340,339
2954,843
1209,451
772,509
2692,643
4098,786
2606,116
2773,74
3042,109
1379,832
2165,219
1030,659
5041,272
1552,828
2692,241
2775,106
4701,512
65,340
2165,645
5571,482
3138,161
2509,433
2774,877
4272,742
2425,727
4445,401
2869,95
4180,171
505,921
943,540
2601,690
504,730
4438,908
2871,700
4182,781
503,821
775,611
4705,163
506,476
3048,214
2512,388
4531,444
2598,761
3577,767
5569,343
2767,858
3307,616
855,817
858,734
2165,482
240,911
2689,695
4959,621
2514,764
2509,539
3924,122
5220,113
2256,793
3220,250
1115,816
1378,355
417,143
418,782
505,76
2248,667
416,674
1815,544
331,674
4013,108
946,913
3839,764
1644,319
1993,690
1900,832
2427,130
5129,688
2954,469
3309,118
1033,887
4103,330
2424,196
3399,115
5222,690
5223,850
4790,676
5216,366
2688,659
3396,449
591,181
1033,796
3838,198
3219,310
3919,843
683,653
2164,134
4181,698
4191,270
2954,342
2251,259
4875,75
4182,293
2511,556
3925,255
593,43
2338,377
4525,310
4350,511
4268,599
4010,433
4532,627
3578,653
3664,278
2606,62
1908,516
852,291
5128,594
147,261
4439,684
1904,167
4874,532
3221,364
4270,153
2952,660
3305,142
2599,918
3044,758
2073,174
4011,499
1295,590
1033,147
238,208
4436,415
4351,611
152,240
4355,394
943,338
3043,695
1377,746
5568,461
2340,162
3133,127
3396,86
5129,550
3838,737
2250,695
2250,522
4354,826
4268,339
5219,924
2599,650
4183,347
1993,660
5041,388
5310,274
3479,616
1290,189
591,389
421,487
2775,336
1552,373
2603,276
3661,358
1118,168
1472,584
2598,398
937,838
2869,619
1558,144
3126,794
4612,170
5569,306
2868,841
1116,724
2515,591
5214,522
3215,159
5568,804
1291,864
4443,145
2599,741
155,828
854,307
950,814
2515,196
5567,71
3308,94
4524,848
1556,502
2510,728
3661,452
67,918
3745,408
3482,785
5219,554
68,845
3747,394
4706,185
4607,359
3477,862
237,555
2777,217
3838,901
1119,838
1292,398
5132,138
4791,507
5486,352
156,756
4269,477
1296,437
1815,414
4440,334
3133,842
1901,692
3752,746
1643,158
2868,637
3843,867
3219,616
4873,705
1377,422
3576,824
3220,781
1733,360
155,847
1993,413
2430,210
5308,311
5307,374
4011,380
2167,608
4700,439
4352,471
3045,620
