meioX,meioY
2460,483
2539,68
4290,559
4290,265
2091,443
3863,314
5507,274
4553,525
4730,153
5162,125
2626,162
5067,893
3940,77
75,381
4379,927
78,643
4204,537
5591,891
1668,138
4637,97
162,898
2464,755
1659,683
2543,692
1133,382
3083,175
5331,422
4122,434
3331,548
1309,379
3685,691
3171,724
5331,716
2094,595
514,660
4988,92
2541,251
3329,603
3242,231
5510,475
5589,463
4640,650
1570,664
4813,775
962,534
1053,403
3774,162
3693,274
3242,461
4121,508
4030,71
1579,139
2459,291
4645,294
4373,573
5071,788
3691,442
3420,802
430,477
1307,342
2371,469
4901,892
3507,157
4730,417
3603,744
4731,325
5595,56
4644,520
2372,236
5505,357
3940,866
83,705
1309,481
1920,477
3504,675
786,374
2286,242
3772,236
1924,187
4122,646
2099,106
5244,905
4900,539
1225,169
5418,175
2010,305
4378,544
1581,72
5413,571
4465,307
2459,817
3240,715
961,107
5593,411
340,325
4462,633
4031,658
426,620
4984,594
3241,537
4986,347
790,718
4556,803
5418,848
2092,557
1485,455
162,815
429,570
3597,298
3506,565
4984,150
3772,516
4205,585
4552,355
1830,483
5420,612
2717,367
2805,688
4122,189
4287,309
3942,379
5161,227
4286,156
1132,772
1922,511
1835,263
3083,410
3688,839
4031,429
3242,431
3773,547
4644,267
76,225
2630,460
4645,372
2287,316
3333,849
1575,732
3417,623
2464,350
5590,386
4460,260
793,892
4551,77
5073,762
1668,226
3775,411
1138,248
4204,499
3598,484
2541,281
609,180
342,570
5326,121
965,748
2286,509
869,186
2284,607
2371,601
4029,885
1835,225
5249,193
4033,180
2540,834
5590,757
4204,237
690,260
4463,722
3328,422
2908,599
692,143
5077,69
3937,286
430,711
4646,329
603,466
2718,887
1489,542
4819,841
4379,751
161,751
3859,513
3418,301
4207,188
2628,128
4376,156
517,508
5503,53
5501,857
2804,348
2540,402
4289,520
4030,291
342,736
3943,110
2095,180
2377,850
5329,772
1050,501
3600,180
964,674
3332,360
5066,677
4204,360
2285,689
2717,725
1834,439
4027,561
2460,635
2715,673
3418,871
4984,478
1662,797
342,140
4816,374
1663,551
4206,899
4984,667
1750,621
2905,709
5417,305
5506,328
3939,711
4819,248
3941,746
1313,104
3240,597
