meioX,meioY
3825,597
4264,722
5208,313
4699,99
2688,135
4777,503
2512,909
4166,367
3566,661
2339,588
4952,577
3830,335
5390,650
3737,754
2591,173
65,206
4953,828
5031,924
2339,622
4436,755
4438,156
5216,608
4347,121
3906,286
3127,173
2769,667
4523,796
1991,616
3739,244
3742,722
5561,649
4169,873
4086,809
4351,691
2946,724
3911,241
3394,883
4435,92
1817,722
4087,782
1895,548
2602,893
1995,277
2165,367
2947,860
5302,374
3994,172
68,103
3393,555
2072,84
5390,809
3653,600
2951,279
4087,539
3654,527
1032,527
3305,907
4788,60
585,655
5384,563
414,511
4784,88
4089,321
3304,347
1202,861
4347,165
3830,192
4601,544
1464,270
3043,92
850,925
3125,846
3911,819
3653,184
3479,145
323,673
5126,95
3125,889
3828,484
4689,530
5208,651
5295,59
410,763
3305,438
3909,461
587,457
3481,570
2686,619
4872,219
1114,79
5040,418
671,813
1724,120
5035,833
241,79
410,686
2251,745
3741,446
2865,107
239,203
5222,577
3306,86
3656,407
1291,642
4085,423
5300,133
4348,806
5038,670
4786,202
1034,229
3041,475
3828,409
5206,884
3122,86
2166,128
4438,445
5127,786
3222,260
5207,448
1461,835
4950,456
5395,387
1116,483
1722,275
4524,543
3907,61
2773,871
5393,591
1469,216
4000,598
4699,193
1204,783
770,295
2867,346
322,834
4084,456
2251,108
2686,545
2332,895
5123,441
5031,745
3218,296
2947,750
5117,823
1113,341
3568,506
4602,742
4597,598
4348,348
1372,834
4267,628
2945,668
2160,786
4607,432
5121,388
3308,272
2246,869
3567,95
64,144
5299,706
2599,346
2769,447
235,813
2868,320
3655,476
4947,239
1902,589
5384,868
4784,339
4261,435
2071,712
2769,329
1374,236
1378,173
3828,909
5204,846
4266,852
4174,603
4178,213
148,661
5027,154
413,358
4950,400
4600,830
4351,645
5302,183
5478,528
3302,792
1985,435
2341,525
3568,859
5558,591
2516,94
4084,672
5032,108
5297,785
2864,505
3573,126
236,236
2865,653
3827,706
3906,666
3039,810
2161,899
5029,532
3481,253
1815,790
1027,776
3305,144
4950,796
4344,400
4166,771
2165,507
2870,289
1732,367
4603,876
4603,142
5384,705
849,417
670,358
4692,851
4437,884
771,469
2245,643
3835,128
2509,402
4606,197
1898,150
4442,489
3478,820
585,300
2504,586
4780,389
4433,654
3576,913
1373,665
3908,164
1991,375
3306,817
2593,822
4945,94
4265,81
3742,289
5127,305
2772,421
3569,685
1028,364
2425,150
3396,46
4868,296
4691,576
5203,255
3312,204
587,238
3654,723
3037,320
4603,641
2166,104
941,590
3653,700
5212,476
5473,318
411,884
2334,176
1026,471
2424,677
3647,807
1552,913
151,457
3561,552
5566,280
2421,502
4603,898
2868,193
2947,528
1646,396
1988,59
3828,890
1545,439
4171,523
4949,184
1112,389
1727,80
149,567
500,133
585,590
147,257
940,303
5386,363
3478,883
2862,794
4786,170
2517,292
2601,204
3125,624
5039,449
3569,179
4523,289
2771,95
768,260
2336,853
1030,914
5472,243
665,695
3478,664
3223,189
587,193
3225,143
2340,84
3128,129
1114,237
3215,37
5119,266
2683,669
2770,701
2868,458
4692,641
4947,124
3572,155
769,569
325,451
5389,201
4170,280
1907,807
3039,386
4524,341
5125,359
2332,411
3827,767
3576,430
2769,573
4949,940
3996,299
2250,621
765,773
414,85
3741,118
945,454
852,398
3398,347
3401,388
502,441
1468,856
940,326
4163,712
4168,93
1813,894
940,394
2167,611
2166,662
70,379
4871,328
2771,378
4867,631
5122,676
1635,770
5027,219
3039,422
2248,920
1025,435
4525,248
4261,266
5301,335
4343,939
1031,153
4522,583
5388,833
412,413
4261,819
326,809
1462,749
1029,395
5299,655
5565,330
4602,468
4788,318
1727,460
3999,632
1377,270
5384,307
1807,680
2768,783
3470,498
1375,295
4956,724
3125,316
4436,293
3569,482
4779,882
2427,616
2070,729
1201,300
4864,531
5034,331
1465,914
2333,744
5476,786
5210,744
1989,729
2073,492
3479,447
1901,362
4602,712
238,783
5208,557
500,610
1986,326
3655,745
668,157
2505,254
5204,921
2344,135
860,177
1113,633
3218,70
4090,699
587,617
4005,705
1375,139
3997,425
4264,124
2336,104
589,112
3390,528
3559,880
4606,228
1900,308
5031,550
2599,496
498,535
1115,456
4693,932
4351,446
5479,904
2424,226
4086,216
4693,352
2763,605
3480,120
4602,332
3565,758
4170,309
583,377
501,385
855,209
502,930
2512,171
2949,922
3659,105
4172,404
4263,472
5554,687
3744,140
1640,845
414,564
3996,750
1292,172
5566,507
2687,355
853,156
2595,516
4694,308
3217,537
2686,301
1030,114
5122,214
4083,270
1288,296
4269,900
4269,669
675,292
3124,390
1026,812
2512,731
1372,448
5299,587
3216,324
4349,472
3218,897
5563,809
2167,815
3831,677
4948,696
3305,167
1899,67
5301,485
2075,308
5391,60
239,119
2681,64
326,482
2073,267
1200,337
3905,751
1728,751
2598,638
4603,412
4353,92
2597,111
1472,387
410,435
2689,876
5479,660
5385,234
4605,99
671,532
4524,447
1464,411
5556,829
4166,559
498,414
3393,856
1292,120
1373,701
4265,298
4866,383
583,808
324,335
4947,529
4436,637
671,495
415,316
2167,485
3743,694
5208,627
1553,703
3998,735
3218,666
2596,302
4862,75
1200,108
3126,693
4868,422
1376,425
1812,649
3218,732
495,289
1467,696
500,158
774,107
321,778
412,245
500,687
946,506
232,693
5558,418
3036,68
408,599
4603,162
1898,493
3038,297
4602,567
1811,199
4519,764
1989,754
319,232
3996,812
2339,274
4170,430
1985,93
1200,453
5216,385
4522,658
1635,813
4697,328
3825,283
3306,703
2955,174
3651,650
2863,812
2768,218
4950,619
1725,647
3907,776
2771,723
1463,543
234,351
3129,226
4349,555
3739,568
4861,476
1810,120
584,341
764,861
2331,336
3480,341
4604,249
3480,101
319,548
767,892
4004,245
1811,551
3393,498
3036,535
3122,419
584,917
3307,296
145,298
5473,446
4528,497
1988,155
5554,215
1987,838
1105,783
1297,354
1816,390
3834,110
5475,508
5306,828
3827,547
2249,713
1639,555
3482,272
3742,897
2865,629
1375,356
1988,208
1819,808
4169,136
3476,732
5560,878
1990,519
3396,693
3396,300
1112,692
1900,834
1986,806
1024,612
1115,211
5482,153
3995,912
1817,828
233,910
776,410
5298,89
1722,787
5301,248
2767,630
1205,666
3650,771
327,155
5559,162
5299,222
4778,573
3313,515
3737,851
1548,161
2250,268
152,121
4864,582
2770,756
4696,447
2948,85
1727,524
1550,805
1896,465
498,703
329,194
1903,757
5389,442
765,797
3048,839
775,383
4693,464
585,781
149,634
4347,583
1114,845
3905,183
1552,891
148,880
5474,742
1640,342
4087,628
1375,118
2070,461
4948,317
1467,680
2170,84
770,340
150,325
3911,688
4521,525
5031,863
3480,782
3651,894
2868,266
5117,856
4606,51
2600,557
3483,207
3220,477
2163,198
2946,836
851,452
3745,366
946,888
584,534
2247,533
4002,343
3221,357
5386,81
3737,312
2596,840
764,920
2591,684
4344,863
4432,416
5473,421
154,192
3036,554
4526,225
768,629
68,732
1986,394
1725,823
65,177
1025,650
5036,136
4435,469
4606,71
4092,859
1378,484
4347,768
3909,708
4776,740
2771,803
1545,855
1547,645
2596,861
4432,577
4692,290
324,618
4000,406
2595,799
1724,257
3302,679
1108,882
4862,555
2167,218
2070,580
1549,111
1115,653
5473,358
4259,379
1287,778
5304,548
144,806
3828,225
3741,821
68,596
5211,506
2685,474
1542,726
1901,415
3394,230
4167,462
4524,127
3307,754
3125,366
2863,916
583,881
236,626
1637,903
673,191
2427,860
938,635
1732,406
2423,121
2862,872
497,766
5298,897
1815,489
1549,525
666,877
2512,363
3038,119
503,241
2167,690
1464,479
770,206
2509,513
5479,100
498,881
1815,135
4000,462
1724,506
234,564
1294,453
1721,175
65,691
1202,553
769,224
234,550
324,293
504,256
3124,596
2770,122
671,780
4865,167
1289,882
4948,336
4602,791
2957,452
4697,724
2336,481
1988,413
2598,409
3307,740
2950,595
855,730
3126,678
4262,932
3480,545
5127,483
3223,120
5481,584
4947,509
4685,886
2512,639
5207,689
2685,243
1296,608
3402,151
4262,235
2594,572
501,644
2161,839
142,523
2951,204
5037,622
4524,429
4523,724
2949,409
4951,647
2427,376
5122,419
407,181
2951,486
413,292
2864,563
2421,451
4863,648
2593,256
4689,558
1202,519
2164,424
3222,825
2077,196
1379,552
4777,409
671,723
1201,615
2507,125
233,609
3394,249
5210,709
4689,481
3566,639
5555,774
3906,861
67,713
1632,296
1810,590
1728,869
679,387
3483,598
3561,281
856,247
4692,240
3126,755
4345,540
407,720
2951,313
5559,445
411,459
853,605
4434,263
2077,181
669,95
2946,243
237,437
2164,333
3824,444
4524,748
1113,901
945,243
3568,329
3999,91
1553,254
3909,86
3997,131
4086,346
1898,202
851,325
1113,592
2163,321
4523,392
1634,143
5038,888
1639,940
1114,575
3652,66
4257,196
5296,568
4345,786
1550,202
5475,80
4950,880
1200,209
3397,619
67,906
3742,626
494,754
2075,627
327,274
1372,906
151,945
234,145
2336,352
5474,182
5125,338
499,345
5208,219
4863,755
1024,632
409,741
1463,494
5558,76
1114,716
2074,562
2071,750
3307,568
770,315
65,486
1638,578
1547,185
1637,437
1811,424
4781,555
4089,582
499,361
3654,283
666,856
59,291
4085,502
2947,618
1815,873
3574,236
1897,398
413,116
1815,372
2073,764
3133,532
3651,509
4952,605
1031,845
1810,353
5476,285
939,161
497,314
149,596
1725,906
1634,232
2334,500
4169,122
65,629
5304,863
3221,850
2949,360
3484,383
4685,784
4686,816
1110,858
4861,872
1725,929
1899,882
665,607
2245,575
4170,168
1468,882
3899,508
5033,238
3039,505
4523,184
2513,767
3391,409
1026,450
2428,315
1723,142
772,553
324,947
5301,455
3999,363
4432,839
2071,880
853,581
4088,121
4524,868
3393,483
3914,883
2424,599
5471,607
4951,867
4437,819
65,876
1294,100
3305,854
1199,727
64,461
2682,741
4084,881
2686,424
3653,234
3397,709
4524,408
1201,252
5120,176
3217,766
1555,143
2424,418
2510,225
1467,129
4260,353
1635,247
329,386
3826,732
2508,841
1988,482
2338,809
5472,124
4347,293
1026,503
1727,703
3902,576
941,800
1296,719
2073,416
5304,315
3398,595
5121,129
584,862
672,243
1117,527
4086,611
3041,756
1495,968
2866,399
1635,86
2338,658
1199,692
145,820
938,694
851,350
1201,412
3219,391
941,138
2250,341
239,736
3040,179
3308,661
3830,820
3124,273
4349,601
941,345
1642,312
1549,576
3574,805
3394,732
3390,837
854,659
3912,343
2771,79
1200,381
673,106
2510,153
3568,620
1466,567
3655,914
4864,849
766,140
3035,714
1113,734
2077,647
2252,361
3744,176
5025,634
2595,463
5029,262
1895,176
1817,289
5556,745
2768,268
2513,479
1206,427
852,502
5473,810
5128,552
2163,714
4174,675
1373,755
1991,547
4265,403
1810,440
148,480
4089,159
3123,551
676,596
2867,413
55,397
237,303
146,913
4783,653
3912,114
64,820
4519,607
5298,158
5564,549
5392,778
1992,912
4860,599
671,896
3219,586
5210,809
3746,588
5300,814
2418,734
3307,62
1636,72
3212,639
3398,172
148,835
5384,794
5389,495
3398,213
4775,782
3036,199
2072,834
4876,711
3830,82
4006,506
1468,327
1292,387
5559,528
322,710
323,112
3037,621
4003,488
2425,353
319,890
1721,721
4604,807
669,481
858,678
323,96
2868,168
668,651
582,717
1644,689
413,632
3037,589
65,659
2251,499
2160,540
3750,499
2953,114
4690,134
3737,880
2953,225
5210,124
3995,516
1898,913
2862,713
3909,523
1375,601
1994,688
1115,767
582,685
321,726
1640,489
1118,133
2596,95
408,915
4869,7
1289,857
1374,389
3223,428
3034,890
3747,512
4441,234
1731,806
412,131
2075,892
5209,90
2511,464
65,523
2511,794
586,78
849,267
3123,720
3739,604
1985,671
5389,896
2425,267
4951,280
4874,698
1898,92
1377,742
1032,292
2338,678
2511,376
1550,611
1902,697
2511,674
1724,613
1027,318
1023,879
61,946
2428,653
2428,755
2247,434
3652,153
945,107
1294,213
2251,288
3391,54
940,225
410,843
3647,858
411,822
2070,430
232,718
2685,796
1902,714
4690,126
4083,145
1291,81
857,570
1465,143
1641,164
1724,418
2339,370
240,514
2251,379
2076,822
2775,528
3034,865
1986,562
955,302
3479,397
4692,798
1289,819
580,730
1286,541
237,414
2423,205
5477,567
1030,274
147,106
239,277
2519,782
5384,128
66,803
3307,589
3822,837
4950,296
407,197
1289,596
3834,462
2512,625
2245,330
66,674
4003,574
586,156
587,93
2257,485
4258,581
1647,703
2250,413
3037,635
2861,154
4524,198
2677,819
501,824
2686,406
934,896
1545,292
1548,563
1113,124
1028,337
3745,660
3123,795
1291,562
2685,260
2339,211
2164,556
4770,871
154,370
2243,993
2690,714
2774,515
933,770
770,511
3654,835
5298,301
2688,176
1295,199
4346,461
4525,845
2690,276
3305,391
5388,910
3911,591
3118,351
64,645
321,751
1207,711
1203,637
4261,546
153,383
668,398
5121,322
3480,532
3392,678
939,758
325,870
2843,715
3482,361
3563,972
1300,911
768,938
1904,459
2595,238
2336,384
1293,702
2244,563
3571,567
2426,393
4776,794
499,835
2598,393
2331,788
409,624
3574,793
1894,808
3220,403
4695,747
1893,421
5487,649
954,588
4174,663
3915,361
5625,196
3999,446
955,697
2425,287
4528,208
1207,535
943,358
3122,811
3218,417
4436,248
2250,387
1891,904
955,237
4775,811
1640,220
3039,744
1368,533
4281,715
3999,287
239,173
138,369
2601,226
4517,105
1303,942
1540,276
1893,764
5039,273
950,71
5124,141
944,95
1200,126
3811,55
3305,843
1717,860
1551,130
