meioX,meioY
4540,156
1299,905
4804,587
4717,142
5577,243
1475,693
2441,85
4546,908
4630,109
1213,86
75,241
4027,233
1387,161
69,653
4626,734
3421,98
3418,528
335,917
517,581
2357,306
5233,263
3139,906
779,103
2706,214
3328,877
1297,229
2357,235
2521,545
4624,827
3145,220
1647,759
3330,100
2088,523
4192,351
1918,585
1832,757
2882,702
3245,106
2444,184
4028,434
4117,609
4457,454
4627,151
4276,655
160,134
2706,267
1999,805
685,126
2615,754
1828,540
157,305
4114,206
3759,826
243,918
2707,537
5145,922
3849,92
4368,842
4115,870
3757,900
3418,287
512,370
2093,747
5405,652
3758,867
4884,869
3238,814
949,350
1830,171
1125,843
1731,500
5142,474
4454,902
4714,510
5576,855
2699,654
5579,722
1037,125
1037,248
3141,470
606,849
71,295
1918,640
2883,807
3243,884
4281,844
5321,878
1039,299
4971,513
5317,688
3049,892
4279,290
2531,122
4452,121
3937,474
1300,202
3414,699
1386,199
2698,736
4543,495
863,76
2790,910
153,442
772,724
4541,383
5496,413
2963,345
3326,645
4802,173
2881,785
429,700
3936,380
2092,558
2354,591
683,403
1553,200
4800,638
1733,824
1213,265
4117,563
3670,187
333,538
1475,236
2703,843
2094,205
4978,185
2704,558
1389,628
3056,110
4278,808
71,327
4364,517
2783,707
5054,137
2618,869
3757,580
5581,904
1645,896
247,320
4544,197
1119,704
1381,659
3502,401
1032,678
1555,376
4544,556
5494,107
948,820
2350,262
5230,899
2790,322
1476,115
5057,203
859,471
3139,707
1915,617
4198,442
426,102
3502,302
4970,670
4455,198
2444,248
3754,185
2966,785
2440,842
1474,515
4539,471
3053,151
3939,136
5578,536
2704,98
3332,817
1477,181
2966,192
3139,602
5410,188
3328,498
2965,285
4194,761
3757,119
2528,757
1382,377
1831,43
3327,552
2786,71
4714,90
3053,368
5233,834
3582,380
1213,290
1919,912
3054,489
2791,788
5050,808
2788,885
2787,220
1733,238
4625,255
3842,380
2094,420
2703,116
4715,677
2001,573
2090,298
2965,427
776,141
1300,52
2448,357
4710,858
1735,140
3054,932
2529,797
3330,701
2701,808
3582,277
1647,846
3056,431
1215,244
2003,515
333,810
2178,900
2528,189
1916,850
1212,472
5581,675
2616,87
3497,590
4022,911
2092,227
5493,587
2615,395
1557,897
2264,876
2003,762
3667,588
3334,173
1915,112
3842,738
3328,326
1298,518
1128,904
5054,750
4363,254
518,658
1557,589
427,603
2528,89
1476,346
245,529
3239,613
3240,80
4716,923
5059,179
609,304
3937,215
1210,411
3239,463
1125,271
3666,637
4363,215
4712,897
1127,349
5403,811
2529,641
3419,504
3141,767
4028,845
1916,53
2094,652
4885,567
2266,150
947,595
2526,241
1303,604
329,894
158,699
3418,868
1647,89
336,387
1829,627
3241,431
2967,722
3053,777
1477,619
2352,646
4203,618
853,601
4280,725
4891,154
2618,161
69,836
2353,767
5055,110
1037,634
5143,708
1917,87
3328,357
4199,264
3666,144
1384,272
1474,483
5142,530
2003,208
517,824
1033,903
3845,198
2089,688
4364,285
2007,917
3058,210
4201,102
2787,458
2523,897
5231,212
3936,874
4888,136
3756,419
1646,670
4807,483
71,796
429,454
3328,214
244,425
1036,352
5578,335
515,641
68,948
1646,177
690,207
1124,546
3416,157
2265,534
1299,682
4627,591
3137,580
4282,352
2793,512
1477,879
866,218
3935,327
152,910
3051,226
777,346
4115,360
2181,512
1646,346
3500,612
2704,508
5410,391
4365,450
4026,263
3580,487
2961,618
4541,796
1299,855
1831,448
1301,393
150,470
5407,760
2091,366
3140,854
1474,534
3137,547
3939,607
428,660
514,274
5584,759
3411,664
243,227
4968,455
429,477
4713,706
156,232
4116,483
1129,446
2439,157
2963,314
1915,387
5493,701
2176,399
335,356
3054,314
1477,379
3756,522
1736,294
2176,454
3049,390
2785,547
1300,777
1385,306
5500,436
4201,284
2612,611
2533,274
432,641
2091,53
2177,694
5410,452
3575,903
1830,95
2177,671
1560,70
430,563
73,199
2614,252
1116,872
5051,526
864,115
2355,179
3142,636
4024,556
858,272
69,723
3583,561
2790,431
3845,770
3055,803
3138,690
243,129
1829,217
4283,395
2782,637
5232,421
2615,895
2355,117
3937,267
1732,103
4544,824
1923,265
331,713
2440,602
517,921
852,494
1476,824
5145,121
4544,707
947,690
1213,762
2526,491
946,904
1560,673
4967,713
4453,554
5403,782
3672,313
1561,873
5581,95
5321,242
515,429
3416,732
1212,109
2526,345
1476,455
3238,219
1127,58
331,626
5499,173
1641,127
4539,600
1299,877
2181,231
2349,671
331,775
3584,886
3505,246
2089,448
1474,638
5315,776
2703,603
2701,624
3843,869
2785,668
2702,445
3416,198
691,657
3241,933
4025,466
2009,715
855,889
948,124
1734,352
428,543
3939,553
605,469
4711,290
1920,878
1032,506
607,887
3410,622
2612,565
3580,679
3668,286
4114,338
3582,443
2266,817
2964,407
1120,397
1559,830
1300,171
1736,215
3053,410
3140,173
2964,100
428,315
70,480
2005,428
4713,211
4893,246
426,794
2610,790
690,808
2525,709
1832,191
5496,310
1300,650
3846,469
5408,592
5407,221
3136,405
3939,584
771,632
3328,270
3849,347
2354,689
5492,472
4718,374
3240,324
3668,422
4625,693
2267,733
4889,443
4966,418
2087,112
4969,890
3236,653
3756,701
5493,489
2528,210
2004,187
4626,383
4200,874
1734,466
2789,91
4889,377
2525,467
2702,332
3841,147
1557,174
2262,672
3049,634
429,408
5406,279
3051,541
3843,584
2618,336
3583,802
3502,920
4030,766
5581,302
1124,514
690,738
1384,334
2353,405
946,443
2089,790
4025,516
1301,463
1384,596
4547,228
4027,90
5230,390
1918,408
1381,437
1641,328
156,564
686,847
1732,623
2348,458
1038,272
778,306
4540,100
1033,836
2793,280
692,102
3758,627
5579,499
1646,223
5147,227
2787,844
947,870
4627,496
3843,902
1831,333
1561,615
2439,498
3414,462
73,171
427,281
1383,902
4109,165
2350,894
3845,655
518,775
2881,269
2879,400
4024,620
1119,428
4364,663
948,634
2179,299
2527,920
691,357
3934,287
2003,126
1648,399
1124,92
3937,436
5054,431
4279,127
2963,465
2178,586
5229,667
2883,192
4273,680
3333,148
1212,362
2013,170
