meioX,meioY
3725,307
2764,181
2148,599
5463,84
3190,208
2321,74
2324,296
5377,803
2932,905
1888,787
4590,545
2410,522
4334,814
1456,391
3995,573
5286,623
1538,150
3637,129
1020,477
5289,562
1453,642
1453,529
1184,590
3112,921
2154,100
2935,225
3809,557
655,235
4334,110
2407,154
3723,520
392,360
3113,212
5107,89
2587,399
308,918
1969,197
2322,886
5197,215
659,486
4588,173
1795,105
3726,270
3367,419
4082,546
5372,535
311,480
1450,438
841,684
2325,346
569,92
4502,90
4761,198
49,671
3277,859
3636,182
2584,466
393,434
3450,810
1622,906
2150,906
5288,64
3723,484
4764,128
4676,866
1453,106
4417,84
2755,741
2497,204
5283,589
2151,177
5110,298
2410,367
220,392
1453,601
1711,114
136,353
2582,689
3991,61
1453,240
2497,510
2758,317
3722,917
656,139
1013,760
2156,450
3633,894
3454,263
2148,721
3186,809
4938,76
4849,590
3637,420
2854,454
5283,729
5110,178
2321,928
1098,723
1628,595
2236,112
4087,179
4165,314
220,767
3811,252
4246,412
5202,339
1533,668
2324,744
219,533
5198,713
3275,462
763,478
5202,844
2057,178
4423,444
4851,489
3907,925
4847,419
1349,230
1102,259
1017,619
839,810
1453,346
3024,701
1975,721
4940,203
4588,281
3275,233
3023,232
1713,626
5460,229
3190,646
5374,390
1711,287
3723,761
4417,389
572,289
3189,484
3188,545
3551,209
759,105
757,309
3190,127
4084,803
4506,480
2850,255
4507,430
315,303
4168,258
2848,897
1973,808
1793,237
2756,714
1971,617
3908,481
4673,820
2847,840
1799,31
2853,583
5108,478
4086,491
1188,347
1453,741
2763,250
3115,360
399,205
930,660
1803,461
2584,47
1883,435
1016,504
756,587
2853,102
929,572
2759,533
398,394
4329,740
4676,343
4420,518
2855,130
311,876
2325,531
2056,591
662,614
1971,349
2060,662
3910,761
1188,441
1881,243
1885,834
3028,488
5543,434
5195,384
653,344
3368,110
1018,268
1802,820
3912,575
3107,277
843,632
4589,399
571,246
2674,515
658,847
4847,698
5198,435
4672,594
3447,376
3272,673
4419,683
658,518
2235,756
4334,176
5024,810
5108,331
2235,378
401,656
4332,597
3810,522
1712,511
1181,514
1096,890
1888,654
1181,136
1972,164
1883,167
1622,285
4937,454
4168,725
1359,75
4422,164
393,736
2324,603
3637,339
2500,544
2059,427
1799,516
1707,913
3908,882
3728,221
2495,330
4937,396
1714,216
1795,327
2754,572
5372,899
1454,284
4165,180
3556,312
4162,479
1097,495
1273,318
1101,755
137,85
3024,391
1799,68
4938,172
2055,688
5193,113
1452,474
2149,208
649,706
1270,696
4248,336
3637,77
660,395
1888,877
1358,327
5113,369
1361,683
4761,531
3906,235
5026,905
4765,39
5026,495
4329,257
2495,184
312,229
5108,459
3552,240
930,138
2148,406
5115,247
1713,869
4419,617
3811,338
1710,596
759,269
5284,788
4254,133
312,452
3815,153
2582,145
47,540
1187,326
5205,243
4848,358
3282,311
4848,260
485,183
755,611
4590,795
5374,174
4939,693
221,277
654,572
2320,475
2053,468
1888,381
4507,890
5375,137
133,865
4589,741
1354,611
2239,546
2237,80
4243,663
1014,394
1356,803
3995,643
488,295
3367,590
3910,621
1538,791
3024,776
3024,337
2496,570
217,471
3633,373
656,324
1627,97
4244,478
4938,587
2758,137
132,600
2849,73
3278,544
480,319
2059,856
2058,888
218,421
1970,110
2153,779
312,329
4511,856
2589,811
574,515
2324,578
2757,484
4763,500
1271,299
4941,889
2757,908
1540,441
397,566
2410,686
45,339
2236,330
4674,624
3633,306
2236,581
48,74
2933,437
5198,144
2754,89
5198,625
1098,401
49,474
4423,634
5375,735
3548,413
134,815
4589,260
4843,511
1534,760
3637,664
4166,156
2580,776
5456,259
4938,425
4414,738
1454,683
3451,196
1356,665
5541,92
4850,117
1802,727
2582,921
2322,425
3637,645
5198,762
2582,847
3110,306
134,438
2406,576
2410,409
2758,659
3116,79
1712,315
3812,661
934,227
2150,126
5459,686
2584,439
315,641
134,641
2935,95
1190,180
5021,517
3020,604
2586,106
1797,606
3721,799
3809,234
220,234
758,723
3904,145
2671,334
4582,601
3451,871
5199,290
1095,306
1356,267
5117,915
220,730
2582,359
3112,759
2323,683
4765,342
54,842
2498,152
51,750
4332,382
3275,414
1969,668
4846,831
4589,127
4587,81
481,555
1713,786
4170,88
1093,357
4936,355
4329,159
4165,37
1451,837
3025,575
3635,622
764,229
3636,814
2058,394
1540,900
5285,814
3552,472
2235,803
1096,791
3369,182
4847,767
5285,695
135,718
1620,327
1793,582
1626,41
4505,747
1185,869
4171,554
4168,855
3193,583
4675,892
841,436
2059,340
1975,861
2322,649
3906,90
2674,441
652,94
1882,298
1276,197
2857,556
1094,100
2494,47
4084,285
572,185
4941,479
2233,521
4503,371
483,519
4935,767
1450,164
1973,284
1625,75
757,874
1184,724
1791,140
4243,302
3451,101
1972,461
4417,568
4508,802
480,856
2059,526
842,711
2321,781
755,446
4768,312
2414,860
1976,840
2500,358
2410,290
4245,549
1453,663
1536,861
2497,471
660,689
3803,110
2754,840
2059,126
5022,652
3450,541
5550,258
4079,249
2494,647
1618,753
4940,799
4005,451
4503,631
1970,889
393,600
46,361
3994,333
4677,101
1358,499
3019,848
928,444
5281,32
1712,245
3991,249
5026,536
4935,628
1884,712
215,182
5019,368
3189,462
3280,494
846,505
4672,734
5462,526
1621,867
926,489
2319,708
2055,360
1451,582
1095,558
5544,598
4767,59
4421,125
1624,386
3549,160
1096,52
3910,531
5283,286
2495,830
5286,143
2852,537
4762,688
4677,508
4248,103
1019,423
3999,287
4937,838
3909,339
3193,155
1020,310
483,489
5461,42
53,171
133,842
4248,259
225,94
394,124
1188,762
4245,394
1354,643
1531,325
2667,202
4760,294
932,386
3995,123
4331,225
3280,357
5196,562
5025,408
393,545
482,255
5281,265
5194,587
3909,721
1186,407
2851,515
3454,733
4594,217
2854,739
5292,483
136,902
1356,285
1623,158
2238,636
4676,765
4676,298
3911,502
4245,743
3111,673
5373,461
4846,449
3637,498
661,77
486,217
754,126
4764,653
2673,267
223,878
3026,520
3453,649
2495,676
4503,927
4590,851
1018,79
1715,196
2228,443
4852,870
2323,766
2674,878
2583,623
3723,857
3810,682
1976,639
1709,565
393,817
2853,364
1017,914
3995,85
4084,887
3907,319
1353,594
4242,775
2586,316
1972,768
5197,787
4418,340
488,467
3994,270
4589,895
759,216
2851,631
393,624
1188,69
4500,591
4082,665
4249,68
654,661
5460,871
2155,754
757,344
5109,643
4085,649
758,173
929,636
3363,673
2852,327
4499,268
1184,276
3368,92
5369,606
2150,487
842,250
4673,422
2237,918
2409,732
4514,597
2409,781
5543,856
5111,626
5369,314
3911,670
5549,362
566,401
5104,580
483,366
4507,311
4593,656
4422,327
2501,791
3548,956
4507,682
2416,634
3635,564
1535,406
399,489
1185,825
2141,843
2412,705
3279,214
4585,763
220,209
4851,65
2671,546
1356,371
2670,374
5110,847
3727,103
1708,432
3191,250
5022,273
758,381
3997,162
1362,147
2668,140
5288,435
5021,390
2495,101
4589,111
3109,587
1187,298
4328,513
572,591
1273,464
1624,192
5198,894
3995,750
491,537
1091,700
2757,858
2322,211
4417,541
2934,574
4934,611
567,430
1800,166
2757,876
1889,331
4585,640
5020,250
1018,332
1360,826
3992,104
2677,65
2416,205
4843,881
5376,215
5462,708
314,184
5110,732
1355,719
843,232
1184,614
4761,156
2061,751
5288,851
2755,607
2669,459
4764,475
755,818
5547,107
1451,882
49,563
2757,33
1627,311
3912,738
2751,410
3281,266
4587,49
4506,133
5622,233
1359,425
4088,470
4330,411
3109,782
