meioX,meioY
4891,409
779,564
2710,742
2443,712
4890,320
4719,567
5148,626
5404,841
3147,222
2794,63
4283,135
2882,789
2181,867
2090,886
1734,433
2969,692
4973,298
5237,611
2180,368
4541,808
4804,471
859,877
3415,354
2539,276
3059,379
1738,67
1300,674
1475,835
1828,756
4542,108
512,637
2529,502
2967,267
1125,234
1038,346
2795,200
2539,376
333,204
3585,241
690,515
2797,171
3506,912
2441,268
1474,546
2353,402
682,53
5319,560
3588,818
5318,488
3142,672
430,902
3939,542
72,470
3147,581
3150,103
3330,805
2528,807
2707,781
3938,719
2712,120
1564,518
1557,813
157,730
4201,583
513,186
242,389
1733,722
5147,742
1216,458
1472,734
1307,639
5231,252
1828,79
2713,65
692,730
163,130
5583,856
2355,900
2535,624
2711,39
4715,48
781,147
512,421
2539,324
3147,504
425,386
3415,607
4542,432
2356,256
2795,690
1827,595
161,472
2883,456
2357,79
426,532
2180,710
4202,726
2625,434
2621,49
948,890
3425,526
5236,127
333,287
2970,218
4889,606
5053,270
3059,778
3419,732
5060,237
5238,805
3844,314
2264,830
4805,584
5499,387
1124,742
5412,892
1827,853
4974,903
246,577
514,579
2091,396
2007,864
2188,51
2351,289
3053,681
3334,878
2443,829
2789,865
5494,75
4883,829
4542,714
3243,912
1476,288
3757,618
2090,829
3589,71
249,71
2709,526
3416,875
4894,35
4891,256
247,160
3143,324
3672,876
1829,792
4030,641
3151,151
153,791
2006,74
5410,483
3506,269
3760,725
2270,616
2619,249
3664,586
1733,483
2095,325
1476,653
5498,491
2799,89
4030,894
2266,544
3136,924
3419,403
4894,140
5579,383
1559,772
5318,821
1563,181
4720,112
4717,780
3057,349
5491,683
3246,453
2003,375
1646,851
5150,57
2797,556
3498,873
3244,79
5235,642
2268,91
5405,130
782,283
5060,320
776,769
4894,236
3241,210
4199,795
3505,787
2440,170
4720,424
5062,779
1387,560
4804,894
5582,783
2617,622
4804,555
2793,365
3589,889
5318,605
242,511
4722,150
2533,356
3149,124
1649,710
1303,861
2538,126
1732,95
2797,281
1213,566
3670,709
3583,377
4453,210
5146,477
1554,600
1919,84
2627,136
2710,244
1651,228
3243,581
5496,248
4808,264
2264,461
5235,901
2966,739
3417,175
1385,56
1475,435
4536,144
5320,118
4891,676
4716,286
4977,144
164,911
1557,574
2538,82
773,488
2356,118
337,707
2532,566
1737,526
4450,84
1390,467
4976,332
597,417
3060,103
2093,107
4026,767
2178,434
5061,64
1738,232
1738,263
4628,97
5321,451
3057,859
3144,196
1918,488
1650,106
1919,790
1560,397
2439,105
5580,364
2180,128
1559,677
4713,912
336,331
3851,759
2622,344
1037,111
1922,823
2795,228
4543,668
2795,711
4455,759
3503,555
4804,166
951,195
2537,155
4546,553
2093,486
685,614
1922,67
1829,660
2890,501
3240,738
1299,345
4892,728
4805,317
4893,190
3422,821
2181,77
244,345
4452,839
2710,873
1128,146
157,109
3056,74
3507,666
4970,787
5405,654
1387,222
4976,468
4201,509
866,135
688,106
2894,120
337,650
2011,337
4198,29
1476,593
243,668
3058,731
2795,603
2180,298
4203,666
5236,537
684,399
2966,834
514,105
2796,313
4891,873
603,214
156,308
1921,721
2626,405
779,340
2708,464
3061,453
2094,802
1739,364
155,876
4973,685
72,394
1648,272
3242,658
3057,904
4972,810
1481,344
2094,732
3503,850
1834,431
1390,618
3236,251
424,438
3057,475
2969,516
2790,886
1039,579
4630,526
4806,804
2888,185
3054,829
516,809
1121,515
780,897
2442,871
5146,294
4541,223
1645,780
3582,856
5056,679
5310,747
3142,412
2619,883
2790,822
3587,587
861,551
4806,505
1644,799
948,526
1218,313
2090,350
867,490
601,172
3232,498
3938,831
2622,216
4456,722
2261,667
1827,295
245,276
3143,863
511,841
5495,325
4206,95
2088,270
5144,228
157,342
1476,136
3760,560
3244,113
4454,801
2884,882
1829,117
5493,882
4547,601
4715,874
5321,645
2011,253
2520,784
2888,716
4035,580
604,281
953,270
3506,768
1919,771
3853,344
1302,602
71,629
2885,569
3757,421
5497,708
3669,665
2884,355
3421,70
3507,334
427,573
3503,681
781,613
4204,113
2446,531
2181,255
4279,865
2708,891
70,425
2004,103
4627,911
241,472
690,869
2181,782
2091,369
5577,625
3145,392
1646,83
2438,199
2359,532
2181,343
3939,620
783,515
1304,748
1564,105
948,864
3934,863
5230,338
5142,815
4453,118
2877,659
946,395
2092,852
4890,515
5580,462
76,558
4714,506
330,503
1648,392
1131,472
1652,496
1647,67
3323,696
2440,472
246,721
4719,628
5581,692
5406,737
2352,682
4718,345
75,141
3331,189
3506,578
4027,690
3053,658
3420,678
2091,769
4117,67
5317,628
1831,631
5493,516
244,917
334,540
3584,695
600,770
4894,458
4974,431
4629,119
5409,559
1385,106
2803,246
1215,132
2350,142
1737,843
2091,203
4718,194
2882,334
427,74
5316,179
4201,288
1038,437
1475,386
1474,230
3416,33
4278,689
777,225
2010,593
1736,601
5149,837
2527,412
4892,69
1918,543
5496,437
4541,458
3060,207
1917,219
4280,832
3852,643
3420,787
2089,39
1914,632
3148,434
335,630
2091,466
3418,568
517,344
2883,915
421,482
1040,248
2440,655
2354,331
2182,615
5239,187
3143,735
2620,324
4455,919
954,62
1036,759
690,913
3764,210
1304,474
5231,832
4281,661
1039,510
333,459
424,461
866,516
1829,521
5146,552
158,418
1560,749
4540,884
4199,266
4809,237
4970,394
5321,770
244,535
5409,84
2005,828
4973,570
4810,106
2880,424
2796,463
5057,613
4026,397
3418,219
1125,345
3062,161
4281,763
2355,379
865,818
2091,184
3852,550
3584,405
429,209
1915,851
1216,381
1829,714
331,383
5494,32
780,378
604,856
776,634
2889,214
3761,829
949,434
4207,72
3327,266
246,202
3588,167
1827,361
689,890
3331,455
4451,447
3582,516
5059,897
1305,402
1734,569
5581,48
4542,325
2542,208
1741,585
606,897
5055,591
1473,777
1477,566
158,824
245,620
3240,348
686,678
1129,909
1038,645
1557,308
158,546
3245,327
601,91
2004,677
4889,625
4628,759
1389,749
1913,566
2182,234
861,740
5146,792
3242,422
4806,408
4633,548
426,180
3418,202
1645,740
4977,530
4889,802
2088,584
5148,106
2794,425
2963,296
3246,855
3500,90
4032,305
3938,236
1132,395
2086,151
1037,794
2626,506
1735,666
5403,172
2538,675
2356,469
1829,384
5147,898
3762,268
4891,114
2183,744
4201,472
3059,640
3587,479
1126,827
953,765
4719,593
4111,599
4202,688
1129,362
5406,687
3759,523
3333,374
607,54
2265,242
1126,271
856,383
3245,383
4027,815
1734,630
2264,304
4971,204
2879,393
2706,706
2178,182
4628,866
5403,238
3945,103
1300,492
3843,292
1828,408
3845,887
3503,615
4631,452
3940,770
2444,557
5405,509
4364,758
1123,99
946,287
3847,435
1481,194
4808,135
2003,487
5500,417
3415,135
1302,555
946,84
5327,247
3584,331
429,327
2180,449
3845,924
2445,396
3414,648
3671,107
3935,403
3757,857
5322,347
513,679
3667,219
1735,795
1036,153
155,591
598,663
2425,244
2262,876
5056,292
4281,298
1124,781
2440,512
3757,654
1563,156
4199,852
5235,726
5237,477
949,733
2529,600
5059,372
70,370
158,646
3847,842
4628,385
1219,652
2265,801
2886,81
2794,333
4205,210
1038,453
3143,478
3939,356
2969,779
4635,406
3244,619
1476,97
3500,145
783,259
428,235
4360,321
4811,65
5318,901
778,736
3852,576
4979,867
5235,385
1303,902
3666,625
602,833
2357,850
3502,638
3149,538
4718,265
516,737
867,333
947,462
4022,669
1560,238
4202,760
1558,462
76,650
424,614
