meioX,meioY
3667,150
3142,580
2094,886
686,549
5492,412
332,75
3757,876
4540,412
1036,524
1036,377
4539,738
4714,77
5228,548
3329,44
3410,506
1651,879
2008,176
2617,762
771,543
3757,178
3502,396
2093,327
2962,583
2876,694
1119,533
3586,565
3234,692
3936,61
1033,797
1470,226
4360,815
3664,651
2269,894
3321,611
5317,127
324,408
2346,879
2174,167
1919,220
334,341
776,770
2878,59
3052,249
774,351
325,567
4194,841
3578,312
3412,339
4971,359
2256,484
1646,483
1826,500
3755,727
685,654
2435,608
2348,167
5499,357
5228,304
3324,738
326,875
2789,882
3139,746
5310,901
2791,245
3234,427
4889,807
2959,715
1917,255
4022,141
3935,123
2878,143
1126,150
1647,428
5141,126
690,366
2785,666
2528,460
2876,297
2355,84
5053,317
4882,395
4367,274
5576,271
2435,869
3585,422
2698,759
4366,481
2445,784
1830,218
2008,303
2609,506
3415,179
3412,308
770,514
2349,348
328,797
5313,347
686,152
5488,686
4887,240
5579,143
4203,98
1739,718
2259,794
1733,512
2178,564
3846,670
1295,809
4541,167
1037,582
1118,89
2789,818
4018,672
946,189
1917,572
2874,578
3050,183
857,738
1826,581
688,587
3236,894
3410,574
1296,151
774,455
2263,357
4710,580
2526,572
4622,635
4204,58
2169,401
2610,445
429,662
4362,657
1740,192
948,657
1559,679
1206,464
4450,353
1035,692
1389,665
5493,82
2351,736
2784,778
4542,124
2790,722
1124,793
3493,711
4799,381
2091,181
943,538
4108,616
1736,636
5578,85
4707,770
4193,498
514,929
4281,91
2178,731
2701,570
598,893
771,167
3138,874
3492,914
1124,753
4886,843
857,383
3050,737
1468,839
330,307
943,628
150,726
3579,139
1035,733
149,570
512,259
2257,749
3669,838
2700,313
3757,111
4881,717
2782,306
5314,517
5494,271
4024,275
1122,558
5404,114
2435,326
4966,171
2698,48
3841,87
692,286
239,445
63,533
3754,133
329,675
684,88
3325,298
3415,126
519,806
1385,728
2701,180
2173,864
4623,827
2785,42
3231,599
2610,854
506,757
2345,824
3418,44
1908,532
777,101
4028,725
2613,161
4114,843
3756,668
2175,371
598,110
4802,703
3583,379
942,421
2528,368
428,55
151,245
4803,140
4285,430
3240,218
774,878
421,221
3758,380
3757,209
2609,201
1918,159
3576,519
512,355
1736,779
2438,747
2958,779
852,627
1559,787
2005,514
3142,247
5314,737
3846,849
149,204
4967,736
5398,685
1120,667
5053,268
854,94
514,217
1830,862
5311,372
3410,625
4884,587
1645,818
3052,290
4965,430
151,753
5495,146
5142,240
513,77
5229,355
858,197
1477,714
4281,469
1647,570
3667,806
774,604
943,486
3582,277
4967,653
4966,585
3320,580
3841,131
4624,218
3048,523
4963,96
67,631
773,829
4973,284
3759,243
1834,264
1209,157
5230,461
943,360
1737,350
4111,652
5232,743
770,934
2702,600
5141,557
151,690
3495,522
3492,799
3502,329
1917,841
4276,333
1477,695
1648,679
4198,289
1827,741
1829,420
2436,198
4110,674
3142,221
1033,217
1562,761
943,86
776,242
3327,542
3585,893
4980,755
682,869
5576,330
3232,369
4621,410
5232,155
3669,721
4538,658
5403,203
1302,527
4799,663
5051,673
4622,435
5139,517
1557,289
4712,481
2343,654
851,870
2702,382
4192,584
2523,529
2175,669
4358,231
241,690
1824,172
5058,474
4714,433
2527,802
2259,642
1913,187
2524,717
4888,454
4797,504
4622,147
5490,180
1390,504
511,101
3048,899
2523,858
511,431
1302,722
3139,360
2177,337
4623,292
245,299
2790,168
5313,557
3326,196
4363,783
5310,790
3230,640
4969,382
2000,757
1125,687
1563,508
4362,506
2524,608
1120,37
2876,505
5576,544
687,327
5314,169
1645,625
2005,244
1387,811
2784,332
2964,920
772,800
1035,459
5488,708
5143,75
242,737
2261,88
4113,208
2785,564
1827,553
5225,914
424,149
3324,218
2526,109
4970,305
683,691
3580,183
3494,857
5146,634
1036,644
3045,496
3758,443
3413,212
2613,626
427,243
4278,114
3756,81
4801,313
