meioX,meioY
3575,669
1550,830
5218,545
3133,586
4610,612
4615,213
1993,241
4263,783
3133,361
1550,743
2341,323
3221,720
3038,508
157,233
4264,621
3036,161
2771,455
245,197
947,917
3748,256
3400,94
155,477
5565,631
3481,154
2251,417
3913,752
4953,785
2686,343
1644,172
2074,179
5480,91
5305,438
2511,250
4698,510
5035,903
1292,823
1900,743
1729,202
4520,779
1028,314
3036,680
5038,737
1462,758
239,536
1640,352
1550,423
2870,100
1819,684
3486,467
2167,697
5389,627
5386,204
4613,877
504,513
3916,155
413,677
1121,111
4444,136
4353,747
67,502
772,872
3570,908
5388,153
4870,755
4175,379
4440,874
414,587
2075,105
4175,588
68,401
3482,789
1815,833
1292,892
4609,427
4954,882
412,736
1635,427
4954,464
1373,504
1989,826
3487,869
329,631
948,521
5559,735
150,509
2167,506
2512,520
4524,713
3908,502
4349,492
329,522
3398,392
4874,635
4002,869
5303,694
3835,215
1638,548
3571,478
2871,532
2251,612
1028,807
2871,579
1289,927
2512,202
1902,674
3838,627
5122,786
584,629
4266,736
4870,574
5036,867
3748,461
155,263
4698,227
3308,537
1031,118
1465,490
1292,440
4349,879
500,883
1819,172
5565,235
1289,675
3133,522
862,694
5128,125
1555,646
5123,506
3998,400
3915,83
1994,453
4875,853
2337,725
4088,669
1292,223
588,759
2770,628
3038,211
329,926
4787,411
3306,399
858,389
328,777
1372,254
4873,392
2166,747
5218,809
945,653
4697,477
949,149
2687,136
4526,418
2873,130
5302,573
2338,388
4439,511
1992,195
3835,488
3130,305
4172,455
64,602
4352,591
5478,738
4871,783
2076,217
3395,339
4268,350
1373,118
1817,562
1115,749
1728,606
5392,329
4789,253
772,774
1638,668
4524,265
4786,192
4001,652
5305,356
3654,754
2688,160
2164,424
4267,418
5299,401
64,834
2076,319
5130,182
4171,756
1816,234
1901,140
951,123
1205,489
774,147
2597,847
3657,200
2169,196
2428,836
1987,743
675,601
240,103
3393,246
945,393
4087,273
2254,347
2071,137
4872,687
1113,699
3575,312
1901,88
2075,774
3746,535
4174,245
3401,704
1111,892
410,87
2425,654
4002,475
4526,577
1472,679
498,744
1548,688
67,690
1374,922
855,320
4171,163
1637,893
2428,115
5303,279
4787,741
5297,756
1644,940
1897,262
3657,838
2773,712
4698,697
667,492
1117,51
3747,681
4872,511
1819,473
3312,64
3037,764
3749,750
3569,144
2774,243
3398,678
2246,829
4088,453
4166,303
1115,802
4085,499
1291,66
2425,295
5122,73
4439,780
4794,493
1378,361
4609,692
951,180
4265,936
1552,903
2426,94
2866,553
1470,818
3749,199
1376,689
3225,907
4437,555
67,779
5039,623
2684,416
244,246
413,887
3481,247
3920,130
2339,895
4952,656
5565,516
4873,467
1117,298
3834,410
3655,627
3399,559
3836,315
1377,438
5215,111
4531,112
4702,542
1467,432
4171,636
4003,207
1380,83
2687,747
2427,175
4953,540
4607,829
2776,912
3398,587
4951,192
4093,437
3909,627
2164,585
4003,521
1379,786
5477,565
1373,327
4271,890
5561,768
5386,600
4786,776
1644,452
1901,460
1991,670
3311,863
671,442
5479,130
588,905
2254,126
5122,921
2253,930
587,284
329,297
2866,772
1464,393
1555,121
241,309
3578,276
3127,666
2515,676
2075,495
1646,117
857,726
2076,376
3307,375
4789,276
776,444
3572,82
4350,229
2868,659
675,347
1200,675
2337,237
3660,86
1469,412
3037,802
1727,942
3043,370
3040,708
498,331
325,900
5035,457
671,657
1718,699
4086,650
323,380
5122,896
3749,437
4264,470
674,828
1115,430
1729,819
3221,617
2428,937
1810,515
248,348
2773,507
946,704
5476,856
1292,763
775,845
3574,798
2775,140
585,138
3834,72
3918,441
2601,156
325,667
237,701
3040,104
3220,681
1903,771
4089,229
504,591
153,561
5561,396
3482,554
1031,661
149,839
1549,509
1029,249
3396,189
498,124
3746,612
4612,270
586,186
237,863
5035,294
1117,275
1378,154
2512,112
500,704
2166,403
2073,627
939,479
1987,413
238,783
1031,386
2247,308
5392,271
1729,671
4087,579
4352,722
3307,589
2078,457
1206,80
1812,589
3127,784
2514,596
156,184
1557,217
4176,486
3912,900
1817,718
2867,924
3038,75
3835,516
4527,838
1378,56
4532,335
1992,855
1727,747
1205,809
1464,202
3657,781
2339,754
1205,115
4531,78
2425,683
1730,293
4351,281
1985,512
1899,906
4605,807
241,667
2954,673
3579,382
2775,309
1377,174
4700,163
241,448
154,885
1902,489
1810,96
4701,321
5122,448
772,88
2513,644
5570,499
858,280
4786,373
5387,774
409,849
498,413
4530,227
1466,261
5563,445
2861,809
2164,251
1819,895
4001,243
672,552
3042,481
2168,480
2343,207
673,892
5485,442
3127,702
671,234
2512,463
2867,464
3221,422
1203,186
4948,388
5558,708
1205,547
3748,134
5303,198
3655,886
774,737
2247,483
2338,923
241,273
4612,369
1815,449
858,106
1201,464
150,932
5564,374
4265,202
771,277
5303,379
325,818
4353,119
1988,101
4170,804
3660,270
5566,612
1552,537
4436,609
1291,537
3838,390
2513,434
494,393
3308,794
855,190
1908,561
2425,859
590,216
3481,437
2600,310
2770,803
2507,881
1811,764
1724,357
5474,517
3311,514
416,342
4094,347
4696,893
1120,198
1466,332
1373,421
4701,142
67,566
69,448
4527,644
4266,651
4270,841
4616,719
2429,414
412,319
5559,856
1901,521
501,652
3130,499
500,203
4438,201
5562,338
1555,263
412,468
2167,548
2687,669
4265,521
2867,175
2517,546
5036,520
2600,464
1205,272
4790,105
855,564
5124,239
3039,290
3837,172
2773,686
2952,718
1726,100
1732,240
1370,896
589,783
1905,240
3749,289
3573,837
1992,171
2870,383
775,329
3038,883
4526,186
5390,448
3393,638
1375,644
3825,832
675,182
3219,492
674,97
4788,324
3829,802
2864,611
856,920
1641,806
1986,607
3483,653
5387,920
2863,223
4171,911
4876,328
156,99
3570,104
2598,817
1989,640
4787,303
2864,634
1377,806
1722,310
1722,389
2074,839
4526,593
5129,635
3218,203
4089,721
4267,116
2952,177
1377,459
3394,658
4085,927
4609,754
327,727
5306,821
3909,880
1378,200
5559,875
946,225
3754,632
863,455
2955,212
2599,571
3482,767
1112,566
1900,167
5560,905
4778,655
238,812
3305,104
1032,563
3660,560
674,870
3400,437
3832,534
2341,75
5209,899
3038,841
67,742
153,165
64,871
859,598
1200,603
1551,192
2865,443
1639,627
1377,595
5390,558
2686,287
1200,138
2952,323
2335,666
5120,599
3306,729
854,362
2598,550
5302,461
1993,793
4092,609
4440,337
4699,676
1898,351
2423,370
3745,800
1204,234
1202,161
944,336
152,915
2385,575
5480,701
4263,542
2077,700
328,841
2951,149
3567,260
2074,868
863,812
4869,820
5214,160
1115,480
4867,133
324,594
4086,888
2248,727
2599,749
1467,363
1029,582
3127,929
152,614
3398,299
4528,823
5214,358
775,667
4951,731
591,660
944,372
594,354
5387,243
5301,83
3484,831
4269,248
766,519
332,213
2172,659
1644,293
2774,576
5126,726
4699,637
1726,473
3908,554
1988,765
3306,121
2340,705
5558,692
5031,798
4354,535
1553,285
589,723
4877,349
1204,897
4269,326
2951,264
3747,96
2421,754
3653,653
771,107
3999,810
2954,341
3040,465
4524,391
3219,117
3309,264
2075,81
2073,476
947,729
5384,678
2687,713
3219,840
3307,706
5032,840
5303,556
3129,452
2514,839
1635,486
326,230
1205,396
4520,141
2169,615
2513,85
1208,373
2951,527
1557,99
500,141
3398,605
1724,417
2339,832
3659,579
4700,358
2428,769
4002,458
1031,187
3661,463
3125,824
4701,608
669,406
1032,525
2078,422
5297,619
4274,291
2339,601
3306,769
498,810
2687,454
4696,734
2869,272
2512,293
4613,464
3396,534
5476,793
5472,917
3225,889
155,125
3747,700
2870,729
676,723
1033,139
2870,891
2247,781
4953,266
412,267
496,291
3920,376
4949,507
2774,744
2951,240
1288,335
4434,448
1206,304
1034,678
3838,688
3480,418
2508,346
413,305
4526,540
668,127
331,252
156,747
329,495
4951,114
3223,284
1034,429
5397,376
4261,560
4787,679
502,355
3224,169
3652,675
1465,454
1900,843
2951,289
4084,746
2596,99
496,181
2950,598
3131,256
3310,500
2768,838
4871,70
2601,337
1463,587
5120,620
4345,844
150,795
3036,568
4351,573
591,586
5479,409
5390,879
3999,271
327,168
5212,881
3218,251
155,146
3126,630
151,668
3662,406
2774,81
4786,535
411,803
328,472
2425,346
1993,48
1725,536
1198,753
2164,381
3484,669
1115,92
1897,225
1201,644
1987,533
772,759
3831,705
2510,383
4349,800
2426,215
4443,367
5472,896
937,99
3829,240
3573,856
4000,539
73,263
5216,211
4439,709
3129,642
5210,394
1812,266
2340,167
5126,543
771,587
2775,63
4959,425
3993,596
151,813
1550,591
2425,568
1378,618
2783,883
3130,92
239,573
1202,331
3038,409
4610,161
1985,392
2596,696
3577,540
1548,474
3830,851
945,449
3039,639
2252,585
3571,755
779,251
2427,498
4612,550
4785,628
331,137
1642,222
1034,618
3835,675
778,650
4350,144
5124,365
3655,381
235,751
3313,620
1642,251
5471,172
1031,161
2506,329
3129,168
2164,339
1469,467
5475,654
3480,733
2069,559
240,598
3390,474
4169,415
4002,321
1204,830
3835,107
1464,645
3220,136
4170,504
772,383
5391,716
2689,372
5566,170
3041,261
3571,588
2607,768
1641,830
1818,785
3654,115
1113,545
4954,405
1465,106
4170,662
2775,554
4786,518
1032,754
2512,750
5038,483
2688,647
674,390
5217,469
3129,892
2157,913
4785,349
150,387
1200,765
5036,586
1717,164
1377,732
5129,683
583,318
5209,137
4175,219
4951,761
1374,548
3308,446
671,143
1293,597
499,676
3573,619
4782,804
2250,898
584,807
4261,306
2690,529
5043,402
1466,129
2338,581
2770,159
674,814
1891,415
4869,92
1115,611
1810,341
3219,765
3743,918
855,862
855,633
413,220
944,789
5565,133
4171,522
1467,631
4262,699
2688,552
2869,337
1891,567
4791,44
2688,615
5563,88
75,112
3573,183
668,311
243,372
68,171
2165,896
670,200
3486,715
589,497
1202,252
1026,206
4000,558
588,462
4007,358
1111,588
2867,417
5566,67
4177,539
1292,652
2424,797
3219,822
1111,840
4350,305
1118,181
4610,388
1723,800
3223,873
4349,665
5216,254
2168,276
3915,832
66,902
5304,131
5303,539
1817,207
4438,434
502,160
944,250
4786,866
3923,209
2506,166
5561,192
5207,655
2954,228
1464,280
2250,539
5479,422
2600,631
2512,396
69,715
409,393
2072,361
3125,879
410,872
4346,409
2689,484
854,648
5561,211
3219,184
1379,535
2951,643
241,392
4350,394
3304,215
1728,143
4445,271
2429,811
5388,821
4100,172
4953,586
4873,263
5039,379
4000,762
5035,501
3035,626
5392,859
4694,875
411,133
5215,845
1728,896
2247,564
3746,366
1300,137
1725,549
3398,515
1116,634
3748,571
4963,334
5222,190
4525,318
3398,143
2339,531
3482,608
1288,374
3998,577
236,883
2246,655
1912,615
503,620
2688,637
4707,83
4348,640
4612,176
1991,139
3832,259
1034,904
4722,50
3132,425
940,83
3749,559
5039,573
944,820
2364,822
4610,496
3305,304
857,492
2512,854
668,736
2514,732
2870,746
2338,148
4614,313
4703,597
3909,398
4959,368
4605,69
3914,848
3487,93
3042,589
4090,841
4438,814
4000,750
1816,363
3387,170
5478,151
66,289
150,634
4704,274
4705,67
1808,741
412,164
3915,266
1642,151
2161,844
858,224
1646,94
3220,368
585,838
4525,446
2337,440
4529,687
241,623
590,405
3225,473
4440,315
4265,219
4351,923
1291,501
2689,254
4350,823
502,242
2255,845
1992,557
407,149
1898,301
4531,462
1554,360
3228,571
856,891
1892,148
327,333
3912,223
2421,902
2955,391
2686,269
4281,649
3402,463
5036,339
3567,175
1728,785
5301,905
1810,81
2951,465
4606,84
2688,595
3220,78
4264,686
3576,370
4270,228
2601,480
2424,137
1724,927
856,508
416,502
5298,676
2072,571
2601,646
4173,691
2069,673
327,350
2249,746
1294,422
1982,658
4143,27
2688,579
5035,677
5562,115
5486,170
1557,345
5120,763
1636,718
588,533
4349,248
1909,312
3129,205
1893,194
3574,453
5128,828
4876,50
1899,630
2954,484
3831,758
5206,484
3129,113
4281,328
5305,178
3210,571
499,225
1814,253
4094,99
58,916
1891,852
409,231
1301,517
2331,541
4946,340
3830,139
2339,464
4793,152
1285,615
2775,760
2170,144
3831,767
2772,773
4790,439
1031,882
4281,300
772,396
1031,737
3130,477
772,546
414,426
3833,373
4952,572
774,409
1035,496
4089,183
4785,700
3907,676
957,155
587,483
5303,528
858,216
68,210
3393,155
1292,126
2171,129
5303,809
1901,209
5389,703
2602,497
3915,27
1909,420
1466,576
2608,510
5125,747
4281,699
4437,235
4352,940
3479,623
1909,201
2247,502
3651,262
1736,156
1023,624
670,295
855,769
1641,60
4699,257
3914,194
1893,611
4280,932
3038,421
5140,326
3660,429
955,696
2164,355
1292,388
4437,836
946,810
5034,471
3654,421
1636,734
2423,151
1550,461
5476,669
5148,254
5387,367
956,341
944,347
1115,826
3651,724
4782,31
4443,294
4609,302
65,148
1910,410
3659,441
2770,849
1893,217
2693,814
5214,236
71,187
3661,540
955,83
4861,836
1807,195
1220,445
3137,217
2689,467
4702,48
1645,73
4106,66
501,932
4849,969
1628,72
1032,914
5172,704
5304,888
3041,897
2083,671
955,472
3308,242
5483,687
1295,412
2957,500
2866,428
1288,630
957,96
5032,367
2869,256
4269,13
3658,695
5212,830
4280,471
3658,357
73,731
1547,611
2330,524
2285,415
